索引id	武将等级	兵种ID	品质	基础攻击	基础血量	基础怒气	基础武防	基础魔防	基础命中率万分比	基础闪避率万分比	基础暴击率万分比	基础韧性率万分比	伤害加成	伤害减免	无视护甲万分比	无视技防万分比	治疗加成	怒气回复加成	负面抗性	暴击伤害	暴击减伤	技能伤害加成	技能伤害减免	突破等级	技能等级
1200513	273	6	0	503607	7551702	4741	314084	314084	5470	5470	5470	5470	5470	5470	1523	1523	1523	1523	1523	3350	0	1827	4264	10	5
1200514	273	6	0	504123	7559486	4743	314407	314407	5474	5474	5474	5474	5474	5474	1524	1524	1524	1524	1524	3352	0	1828	4267	10	5
1200515	273	6	0	504154	7559961	4743	314427	314427	5474	5474	5474	5474	5474	5474	1524	1524	1524	1524	1524	3352	0	1828	4267	10	5
1200520	273	6	0	529903	7946133	4745	330488	330488	5478	5478	5478	5478	5478	5478	1525	1525	1525	1525	1525	3355	0	1830	4270	10	5
1200521	273	6	0	504701	7568221	4745	314770	314770	5478	5478	5478	5478	5478	5478	1525	1525	1525	1525	1525	3355	0	1830	4270	10	5
1200522	273	6	0	504733	7568697	4745	314790	314790	5478	5478	5478	5478	5478	5478	1525	1525	1525	1525	1525	3355	0	1830	4270	10	5
1200523	273	6	0	505249	7576484	4746	315113	315113	5481	5481	5481	5481	5481	5481	1526	1526	1526	1526	1526	3357	0	1831	4273	10	5
1200524	273	6	0	505281	7576960	4746	315133	315133	5481	5481	5481	5481	5481	5481	1526	1526	1526	1526	1526	3357	0	1831	4273	10	5
1200525	274	6	0	505796	7584748	4748	315456	315456	5485	5485	5485	5485	5485	5485	1527	1527	1527	1527	1527	3359	0	1832	4275	10	5
1200530	274	6	0	531120	7964486	4748	331250	331250	5485	5485	5485	5485	5485	5485	1527	1527	1527	1527	1527	3359	0	1832	4275	10	5
1200531	274	6	0	505860	7585701	4748	315496	315496	5485	5485	5485	5485	5485	5485	1527	1527	1527	1527	1527	3359	0	1832	4275	10	5
1200532	274	6	0	506377	7593513	4750	315820	315820	5488	5488	5488	5488	5488	5488	1528	1528	1528	1528	1528	3361	0	1833	4278	10	5
1200533	274	6	0	506409	7593990	4750	315840	315840	5488	5488	5488	5488	5488	5488	1528	1528	1528	1528	1528	3361	0	1833	4278	10	5
1200534	274	6	0	506926	7601803	4752	316164	316164	5492	5492	5492	5492	5492	5492	1529	1529	1529	1529	1529	3364	0	1834	4281	10	5
1200535	274	6	0	506958	7602281	4752	316184	316184	5492	5492	5492	5492	5492	5492	1529	1529	1529	1529	1529	3364	0	1834	4281	10	5
1200540	274	6	0	532850	7990601	4754	332334	332334	5496	5496	5496	5496	5496	5496	1530	1530	1530	1530	1530	3366	0	1836	4284	10	5
1200541	274	6	0	507508	7610574	4754	316528	316528	5496	5496	5496	5496	5496	5496	1530	1530	1530	1530	1530	3366	0	1836	4284	10	5
1200542	274	6	0	507539	7611052	4754	316548	316548	5496	5496	5496	5496	5496	5496	1530	1530	1530	1530	1530	3366	0	1836	4284	10	5
1200543	274	6	0	508057	7618868	4756	316873	316873	5499	5499	5499	5499	5499	5499	1531	1531	1531	1531	1531	3368	0	1837	4287	10	5
1200544	274	6	0	508089	7619347	4756	316893	316893	5499	5499	5499	5499	5499	5499	1531	1531	1531	1531	1531	3368	0	1837	4287	10	5
1200545	274	6	0	508607	7627165	4757	317217	317217	5503	5503	5503	5503	5503	5503	1532	1532	1532	1532	1532	3370	0	1838	4289	10	5
1200550	274	6	0	534071	8009026	4757	333099	333099	5503	5503	5503	5503	5503	5503	1532	1532	1532	1532	1532	3370	0	1838	4289	10	5
1200551	274	6	0	508671	7628123	4757	317257	317257	5503	5503	5503	5503	5503	5503	1532	1532	1532	1532	1532	3370	0	1838	4289	10	5
1200552	274	6	0	509188	7635943	4759	317582	317582	5507	5507	5507	5507	5507	5507	1533	1533	1533	1533	1533	3372	0	1839	4292	10	5
1200553	274	6	0	509220	7636422	4759	317602	317602	5507	5507	5507	5507	5507	5507	1533	1533	1533	1533	1533	3372	0	1839	4292	10	5
1200554	274	6	0	509738	7644243	4761	317926	317926	5510	5510	5510	5510	5510	5510	1534	1534	1534	1534	1534	3375	0	1840	4295	10	5
1200555	274	6	0	509770	7644723	4761	317946	317946	5510	5510	5510	5510	5510	5510	1534	1534	1534	1534	1534	3375	0	1840	4295	10	5
1200560	274	6	0	535803	8035173	4763	334185	334185	5514	5514	5514	5514	5514	5514	1535	1535	1535	1535	1535	3377	0	1842	4298	10	5
1200561	274	6	0	510320	7653026	4763	318291	318291	5514	5514	5514	5514	5514	5514	1535	1535	1535	1535	1535	3377	0	1842	4298	10	5
1200562	274	6	0	510352	7653506	4763	318311	318311	5514	5514	5514	5514	5514	5514	1535	1535	1535	1535	1535	3377	0	1842	4298	10	5
1200563	274	6	0	510871	7661331	4765	318636	318636	5517	5517	5517	5517	5517	5517	1536	1536	1536	1536	1536	3379	0	1843	4301	10	5
1200564	274	6	0	510903	7661812	4765	318656	318656	5517	5517	5517	5517	5517	5517	1536	1536	1536	1536	1536	3379	0	1843	4301	10	5
1200565	275	6	0	511421	7669637	4766	318981	318981	5521	5521	5521	5521	5521	5521	1537	1537	1537	1537	1537	3381	0	1844	4304	10	5
1200570	275	6	0	537026	8053625	4766	334951	334951	5521	5521	5521	5521	5521	5521	1537	1537	1537	1537	1537	3381	0	1844	4304	10	5
1200571	275	6	0	511485	7670600	4766	319021	319021	5521	5521	5521	5521	5521	5521	1537	1537	1537	1537	1537	3381	0	1844	4304	10	5
1200572	275	6	0	512005	7678451	4768	319347	319347	5525	5525	5525	5525	5525	5525	1538	1538	1538	1538	1538	3383	0	1845	4306	10	5
1200573	275	6	0	512037	7678933	4768	319367	319367	5525	5525	5525	5525	5525	5525	1538	1538	1538	1538	1538	3383	0	1845	4306	10	5
1200574	275	6	0	512557	7686785	4770	319693	319693	5528	5528	5528	5528	5528	5528	1539	1539	1539	1539	1539	3386	0	1847	4309	10	5
1200575	275	6	0	512589	7687267	4770	319713	319713	5528	5528	5528	5528	5528	5528	1539	1539	1539	1539	1539	3386	0	1847	4309	10	5
1200580	275	6	0	538765	8079877	4772	336041	336041	5532	5532	5532	5532	5532	5532	1540	1540	1540	1540	1540	3388	0	1848	4312	10	5
1200581	275	6	0	513141	7695604	4772	320059	320059	5532	5532	5532	5532	5532	5532	1540	1540	1540	1540	1540	3388	0	1848	4312	10	5
1200582	275	6	0	513174	7696086	4772	320079	320079	5532	5532	5532	5532	5532	5532	1540	1540	1540	1540	1540	3388	0	1848	4312	10	5
1200583	275	6	0	513694	7703942	4774	320405	320405	5536	5536	5536	5536	5536	5536	1541	1541	1541	1541	1541	3390	0	1849	4315	10	5
1200584	275	6	0	513726	7704425	4774	320425	320425	5536	5536	5536	5536	5536	5536	1541	1541	1541	1541	1541	3390	0	1849	4315	10	5
1200585	275	6	0	514246	7712282	4776	320751	320751	5539	5539	5539	5539	5539	5539	1542	1542	1542	1542	1542	3392	0	1850	4318	10	5
1200590	275	6	0	539992	8098404	4776	336810	336810	5539	5539	5539	5539	5539	5539	1542	1542	1542	1542	1542	3392	0	1850	4318	10	5
1200591	275	6	0	514311	7713249	4776	320791	320791	5539	5539	5539	5539	5539	5539	1542	1542	1542	1542	1542	3392	0	1850	4318	10	5
1200592	275	6	0	514831	7721108	4777	321118	321118	5543	5543	5543	5543	5543	5543	1543	1543	1543	1543	1543	3395	0	1851	4321	10	5
1200593	275	6	0	514863	7721592	4777	321138	321138	5543	5543	5543	5543	5543	5543	1543	1543	1543	1543	1543	3395	0	1851	4321	10	5
1200594	275	6	0	515384	7729452	4779	321464	321464	5546	5546	5546	5546	5546	5546	1544	1544	1544	1544	1544	3397	0	1853	4323	10	5
1200595	275	6	0	515416	7729937	4779	321484	321484	5546	5546	5546	5546	5546	5546	1544	1544	1544	1544	1544	3397	0	1853	4323	10	5
1200600	275	6	0	541734	8124688	4781	337901	337901	5550	5550	5550	5550	5550	5550	1545	1545	1545	1545	1545	3399	0	1854	4326	10	5
1200601	275	6	0	515969	7738283	4781	321831	321831	5550	5550	5550	5550	5550	5550	1545	1545	1545	1545	1545	3399	0	1854	4326	10	5
1200602	275	6	0	516002	7738768	4781	321851	321851	5550	5550	5550	5550	5550	5550	1545	1545	1545	1545	1545	3399	0	1854	4326	10	5
1200603	275	6	0	516522	7746632	4783	322177	322177	5554	5554	5554	5554	5554	5554	1546	1546	1546	1546	1546	3401	0	1855	4329	10	5
1200604	275	6	0	516555	7747117	4783	322198	322198	5554	5554	5554	5554	5554	5554	1546	1546	1546	1546	1546	3401	0	1855	4329	10	5
1200605	276	6	0	517075	7754982	4785	322524	322524	5557	5557	5557	5557	5557	5557	1547	1547	1547	1547	1547	3404	0	1856	4332	10	5
1200610	276	6	0	542963	8143241	4785	338671	338671	5557	5557	5557	5557	5557	5557	1547	1547	1547	1547	1547	3404	0	1856	4332	10	5
1200611	276	6	0	517140	7755954	4785	322564	322564	5557	5557	5557	5557	5557	5557	1547	1547	1547	1547	1547	3404	0	1856	4332	10	5
1200612	276	6	0	517662	7763840	4786	322892	322892	5561	5561	5561	5561	5561	5561	1548	1548	1548	1548	1548	3406	0	1857	4335	10	5
1200613	276	6	0	517695	7764327	4786	322912	322912	5561	5561	5561	5561	5561	5561	1548	1548	1548	1548	1548	3406	0	1857	4335	10	5
1200614	276	6	0	518217	7772215	4788	323240	323240	5565	5565	5565	5565	5565	5565	1549	1549	1549	1549	1549	3408	0	1859	4338	10	5
1200615	276	6	0	518250	7772701	4788	323260	323260	5565	5565	5565	5565	5565	5565	1549	1549	1549	1549	1549	3408	0	1859	4338	10	5
1200620	276	6	0	544711	8169620	4790	339767	339767	5568	5568	5568	5568	5568	5568	1550	1550	1550	1550	1550	3410	0	1860	4340	10	5
1200621	276	6	0	518805	7781078	4790	323608	323608	5568	5568	5568	5568	5568	5568	1550	1550	1550	1550	1550	3410	0	1860	4340	10	5
1200622	276	6	0	518837	7781565	4790	323628	323628	5568	5568	5568	5568	5568	5568	1550	1550	1550	1550	1550	3410	0	1860	4340	10	5
1200623	276	6	0	519360	7789457	4792	323955	323955	5572	5572	5572	5572	5572	5572	1551	1551	1551	1551	1551	3412	0	1861	4343	10	5
1200624	276	6	0	519392	7789944	4792	323976	323976	5572	5572	5572	5572	5572	5572	1551	1551	1551	1551	1551	3412	0	1861	4343	10	5
1200625	276	6	0	519915	7797837	4794	324303	324303	5576	5576	5576	5576	5576	5576	1552	1552	1552	1552	1552	3415	0	1862	4346	10	5
1200630	276	6	0	545945	8188242	4794	340540	340540	5576	5576	5576	5576	5576	5576	1552	1552	1552	1552	1552	3415	0	1862	4346	10	5
1200631	276	6	0	519980	7798813	4794	324344	324344	5576	5576	5576	5576	5576	5576	1552	1552	1552	1552	1552	3415	0	1862	4346	10	5
1200632	276	6	0	520503	7806708	4796	324672	324672	5579	5579	5579	5579	5579	5579	1553	1553	1553	1553	1553	3417	0	1864	4349	10	5
1200633	276	6	0	520535	7807197	4796	324692	324692	5579	5579	5579	5579	5579	5579	1553	1553	1553	1553	1553	3417	0	1864	4349	10	5
1200634	276	6	0	521058	7815093	4797	325020	325020	5583	5583	5583	5583	5583	5583	1554	1554	1554	1554	1554	3419	0	1865	4352	10	5
1200635	276	6	0	521091	7815582	4797	325040	325040	5583	5583	5583	5583	5583	5583	1554	1554	1554	1554	1554	3419	0	1865	4352	10	5
1200640	276	6	0	547694	8214653	4799	341636	341636	5586	5586	5586	5586	5586	5586	1555	1555	1555	1555	1555	3421	0	1866	4355	10	5
1200641	276	6	0	521646	7823969	4799	325388	325388	5586	5586	5586	5586	5586	5586	1555	1555	1555	1555	1555	3421	0	1866	4355	10	5
1200642	276	6	0	521679	7824458	4799	325409	325409	5586	5586	5586	5586	5586	5586	1555	1555	1555	1555	1555	3421	0	1866	4355	10	5
1200643	276	6	0	522202	7832357	4801	325737	325737	5590	5590	5590	5590	5590	5590	1556	1556	1556	1556	1556	3424	0	1867	4357	10	5
1200644	276	6	0	522235	7832847	4801	325757	325757	5590	5590	5590	5590	5590	5590	1556	1556	1556	1556	1556	3424	0	1867	4357	10	5
1200645	277	6	0	522758	7840748	4803	326085	326085	5594	5594	5594	5594	5594	5594	1557	1557	1557	1557	1557	3426	0	1868	4360	10	5
1200650	277	6	0	548930	8233300	4803	342411	342411	5594	5594	5594	5594	5594	5594	1557	1557	1557	1557	1557	3426	0	1868	4360	10	5
1200651	277	6	0	522823	7841729	4803	326126	326126	5594	5594	5594	5594	5594	5594	1557	1557	1557	1557	1557	3426	0	1868	4360	10	5
1200652	277	6	0	523348	7849655	4805	326455	326455	5597	5597	5597	5597	5597	5597	1558	1558	1558	1558	1558	3428	0	1870	4363	10	5
1200653	277	6	0	523381	7850146	4805	326475	326475	5597	5597	5597	5597	5597	5597	1558	1558	1558	1558	1558	3428	0	1870	4363	10	5
1200654	277	6	0	523906	7858072	4807	326804	326804	5601	5601	5601	5601	5601	5601	1559	1559	1559	1559	1559	3430	0	1871	4366	10	5
1200655	277	6	0	523939	7858564	4807	326825	326825	5601	5601	5601	5601	5601	5601	1559	1559	1559	1559	1559	3430	0	1871	4366	10	5
1200660	277	6	0	550687	8259817	4808	343512	343512	5605	5605	5605	5605	5605	5605	1560	1560	1560	1560	1560	3433	0	1872	4369	10	5
1200661	277	6	0	524496	7866984	4808	327174	327174	5605	5605	5605	5605	5605	5605	1560	1560	1560	1560	1560	3433	0	1872	4369	10	5
1200662	277	6	0	524529	7867476	4808	327195	327195	5605	5605	5605	5605	5605	5605	1560	1560	1560	1560	1560	3433	0	1872	4369	10	5
1200663	277	6	0	525054	7875406	4810	327524	327524	5608	5608	5608	5608	5608	5608	1561	1561	1561	1561	1561	3435	0	1873	4372	10	5
1200664	277	6	0	525087	7875899	4810	327544	327544	5608	5608	5608	5608	5608	5608	1561	1561	1561	1561	1561	3435	0	1873	4372	10	5
1200665	277	6	0	525612	7883830	4812	327874	327874	5612	5612	5612	5612	5612	5612	1562	1562	1562	1562	1562	3437	0	1875	4375	10	5
1200670	277	6	0	551928	8278539	4812	344289	344289	5612	5612	5612	5612	5612	5612	1562	1562	1562	1562	1562	3437	0	1875	4375	10	5
1200671	277	6	0	525678	7884816	4812	327915	327915	5612	5612	5612	5612	5612	5612	1562	1562	1562	1562	1562	3437	0	1875	4375	10	5
1200672	277	6	0	526204	7892749	4814	328244	328244	5616	5616	5616	5616	5616	5616	1563	1563	1563	1563	1563	3439	0	1876	4377	10	5
1200673	277	6	0	526236	7893243	4814	328265	328265	5616	5616	5616	5616	5616	5616	1563	1563	1563	1563	1563	3439	0	1876	4377	10	5
1200674	277	6	0	526762	7901178	4816	328594	328594	5619	5619	5619	5619	5619	5619	1564	1564	1564	1564	1564	3441	0	1877	4380	10	5
1200675	277	6	0	526795	7901671	4816	328614	328614	5619	5619	5619	5619	5619	5619	1564	1564	1564	1564	1564	3441	0	1877	4380	10	5
1200680	277	6	0	553686	8305088	4818	345391	345391	5623	5623	5623	5623	5623	5623	1565	1565	1565	1565	1565	3444	0	1878	4383	10	5
1200681	277	6	0	527353	7910102	4818	328964	328964	5623	5623	5623	5623	5623	5623	1565	1565	1565	1565	1565	3444	0	1878	4383	10	5
1200682	277	6	0	527386	7910596	4818	328985	328985	5623	5623	5623	5623	5623	5623	1565	1565	1565	1565	1565	3444	0	1878	4383	10	5
1200683	277	6	0	527912	7918534	4819	329315	329315	5627	5627	5627	5627	5627	5627	1566	1566	1566	1566	1566	3446	0	1879	4386	10	5
1200684	277	6	0	527945	7919029	4819	329335	329335	5627	5627	5627	5627	5627	5627	1566	1566	1566	1566	1566	3446	0	1879	4386	10	5
1200685	278	6	0	528471	7926968	4821	329665	329665	5630	5630	5630	5630	5630	5630	1567	1567	1567	1567	1567	3448	0	1881	4389	10	5
1200690	278	6	0	554929	8323837	4821	346170	346170	5630	5630	5630	5630	5630	5630	1567	1567	1567	1567	1567	3448	0	1881	4389	10	5
1200691	278	6	0	528537	7927959	4821	329706	329706	5630	5630	5630	5630	5630	5630	1567	1567	1567	1567	1567	3448	0	1881	4389	10	5
1200692	278	6	0	529163	7937403	4823	330098	330098	5634	5634	5634	5634	5634	5634	1568	1568	1568	1568	1568	3450	0	1882	4392	10	5
1200693	278	6	0	529196	7937899	4823	330119	330119	5634	5634	5634	5634	5634	5634	1568	1568	1568	1568	1568	3450	0	1882	4392	10	5
1200694	278	6	0	529822	7947344	4825	330511	330511	5638	5638	5638	5638	5638	5638	1569	1569	1569	1569	1569	3453	0	1883	4394	10	5
1200695	278	6	0	529855	7947841	4825	330531	330531	5638	5638	5638	5638	5638	5638	1569	1569	1569	1569	1569	3453	0	1883	4394	10	5
1200700	278	6	0	557005	8355152	4827	347470	347470	5641	5641	5641	5641	5641	5641	1570	1570	1570	1570	1570	3455	0	1884	4397	10	5
1200701	278	6	0	530514	7957785	4827	330944	330944	5641	5641	5641	5641	5641	5641	1570	1570	1570	1570	1570	3455	0	1884	4397	10	5
1200702	278	6	0	530547	7958282	4827	330965	330965	5641	5641	5641	5641	5641	5641	1570	1570	1570	1570	1570	3455	0	1884	4397	10	5
1200703	278	6	0	531173	7967731	4829	331357	331357	5645	5645	5645	5645	5645	5645	1571	1571	1571	1571	1571	3457	0	1886	4400	10	5
1200704	278	6	0	531207	7968229	4829	331378	331378	5645	5645	5645	5645	5645	5645	1571	1571	1571	1571	1571	3457	0	1886	4400	10	5
1200705	278	6	0	531833	7977680	4830	331770	331770	5649	5649	5649	5649	5649	5649	1572	1572	1572	1572	1572	3459	0	1887	4403	10	5
1200710	278	6	0	558460	8377087	4830	348381	348381	5649	5649	5649	5649	5649	5649	1572	1572	1572	1572	1572	3459	0	1887	4403	10	5
1200711	278	6	0	531899	7978676	4830	331812	331812	5649	5649	5649	5649	5649	5649	1572	1572	1572	1572	1572	3459	0	1887	4403	10	5
1200712	278	6	0	532526	7988130	4832	332204	332204	5652	5652	5652	5652	5652	5652	1573	1573	1573	1573	1573	3462	0	1888	4406	10	5
1200713	278	6	0	532559	7988628	4832	332225	332225	5652	5652	5652	5652	5652	5652	1573	1573	1573	1573	1573	3462	0	1888	4406	10	5
1200714	278	6	0	533186	7998083	4834	332618	332618	5656	5656	5656	5656	5656	5656	1574	1574	1574	1574	1574	3464	0	1889	4409	10	5
1200715	278	6	0	533219	7998583	4834	332638	332638	5656	5656	5656	5656	5656	5656	1574	1574	1574	1574	1574	3464	0	1889	4409	10	5
1200720	278	6	0	560538	8408441	4836	349683	349683	5660	5660	5660	5660	5660	5660	1575	1575	1575	1575	1575	3466	0	1890	4412	10	5
1200721	278	6	0	533879	8008539	4836	333052	333052	5660	5660	5660	5660	5660	5660	1575	1575	1575	1575	1575	3466	0	1890	4412	10	5
1200722	278	6	0	533913	8009039	4836	333073	333073	5660	5660	5660	5660	5660	5660	1575	1575	1575	1575	1575	3466	0	1890	4412	10	5
1200723	278	6	0	534539	8018498	4838	333465	333465	5663	5663	5663	5663	5663	5663	1576	1576	1576	1576	1576	3468	0	1892	4414	10	5
1200724	278	6	0	534573	8018998	4838	333486	333486	5663	5663	5663	5663	5663	5663	1576	1576	1576	1576	1576	3468	0	1892	4414	10	5
1200725	279	6	0	535200	8028459	4840	333879	333879	5667	5667	5667	5667	5667	5667	1577	1577	1577	1577	1577	3471	0	1893	4417	10	5
1200730	279	6	0	561995	8430408	4840	350595	350595	5667	5667	5667	5667	5667	5667	1577	1577	1577	1577	1577	3471	0	1893	4417	10	5
1200731	279	6	0	535267	8029461	4840	333921	333921	5667	5667	5667	5667	5667	5667	1577	1577	1577	1577	1577	3471	0	1893	4417	10	5
1200732	279	6	0	535797	8037463	4841	334253	334253	5671	5671	5671	5671	5671	5671	1578	1578	1578	1578	1578	3473	0	1894	4420	10	5
1200733	279	6	0	535830	8037964	4841	334274	334274	5671	5671	5671	5671	5671	5671	1578	1578	1578	1578	1578	3473	0	1894	4420	10	5
1200734	279	6	0	536360	8045967	4843	334606	334606	5674	5674	5674	5674	5674	5674	1579	1579	1579	1579	1579	3475	0	1895	4423	10	5
1200735	279	6	0	536393	8046469	4843	334627	334627	5674	5674	5674	5674	5674	5674	1579	1579	1579	1579	1579	3475	0	1895	4423	10	5
1200740	279	6	0	563770	8457198	4845	351707	351707	5678	5678	5678	5678	5678	5678	1580	1580	1580	1580	1580	3477	0	1897	4426	10	5
1200741	279	6	0	536957	8054976	4845	334980	334980	5678	5678	5678	5678	5678	5678	1580	1580	1580	1580	1580	3477	0	1897	4426	10	5
1200742	279	6	0	536990	8055478	4845	335001	335001	5678	5678	5678	5678	5678	5678	1580	1580	1580	1580	1580	3477	0	1897	4426	10	5
1200743	279	6	0	537521	8063485	4847	335333	335333	5682	5682	5682	5682	5682	5682	1581	1581	1581	1581	1581	3480	0	1898	4429	10	5
1200744	279	6	0	537554	8063988	4847	335354	335354	5682	5682	5682	5682	5682	5682	1581	1581	1581	1581	1581	3480	0	1898	4429	10	5
1200745	279	6	0	538084	8071996	4849	335687	335687	5685	5685	5685	5685	5685	5685	1582	1582	1582	1582	1582	3482	0	1899	4432	10	5
1200750	279	6	0	565024	8476124	4849	352493	352493	5685	5685	5685	5685	5685	5685	1582	1582	1582	1582	1582	3482	0	1899	4432	10	5
1200751	279	6	0	538151	8073002	4849	335728	335728	5685	5685	5685	5685	5685	5685	1582	1582	1582	1582	1582	3482	0	1899	4432	10	5
1200752	279	6	0	538682	8081012	4851	336061	336061	5689	5689	5689	5689	5689	5689	1583	1583	1583	1583	1583	3484	0	1900	4435	10	5
1200753	279	6	0	538715	8081516	4851	336082	336082	5689	5689	5689	5689	5689	5689	1583	1583	1583	1583	1583	3484	0	1900	4435	10	5
1200754	279	6	0	539246	8089527	4852	336414	336414	5693	5693	5693	5693	5693	5693	1584	1584	1584	1584	1584	3486	0	1901	4437	10	5
1200755	279	6	0	539280	8090031	4852	336435	336435	5693	5693	5693	5693	5693	5693	1584	1584	1584	1584	1584	3486	0	1901	4437	10	5
1200760	279	6	0	566801	8502946	4854	353606	353606	5696	5696	5696	5696	5696	5696	1585	1585	1585	1585	1585	3489	0	1903	4440	10	5
1200761	279	6	0	539844	8098548	4854	336789	336789	5696	5696	5696	5696	5696	5696	1585	1585	1585	1585	1585	3489	0	1903	4440	10	5
1200762	279	6	0	539877	8099053	4854	336810	336810	5696	5696	5696	5696	5696	5696	1585	1585	1585	1585	1585	3489	0	1903	4440	10	5
1200763	279	6	0	540408	8107067	4856	337143	337143	5700	5700	5700	5700	5700	5700	1587	1587	1587	1587	1587	3491	0	1904	4443	10	5
1200764	279	6	0	540442	8107572	4856	337164	337164	5700	5700	5700	5700	5700	5700	1587	1587	1587	1587	1587	3491	0	1904	4443	10	5
1200765	280	6	0	540973	8115589	4858	337496	337496	5704	5704	5704	5704	5704	5704	1588	1588	1588	1588	1588	3493	0	1905	4446	10	6
1200770	280	6	0	568057	8521899	4858	354393	354393	5704	5704	5704	5704	5704	5704	1588	1588	1588	1588	1588	3493	0	1905	4446	10	6
1200771	280	6	0	541040	8116599	4858	337538	337538	5704	5704	5704	5704	5704	5704	1588	1588	1588	1588	1588	3493	0	1905	4446	10	6
1200772	280	6	0	541618	8125316	4860	337900	337900	5707	5707	5707	5707	5707	5707	1589	1589	1589	1589	1589	3495	0	1906	4449	10	6
1200773	280	6	0	541651	8125822	4860	337921	337921	5707	5707	5707	5707	5707	5707	1589	1589	1589	1589	1589	3495	0	1906	4449	10	6
1200774	280	6	0	542229	8134539	4862	338283	338283	5711	5711	5711	5711	5711	5711	1590	1590	1590	1590	1590	3498	0	1908	4452	10	6
1200775	280	6	0	542263	8135046	4862	338304	338304	5711	5711	5711	5711	5711	5711	1590	1590	1590	1590	1590	3498	0	1908	4452	10	6
1200780	280	6	0	569982	8550953	4863	355600	355600	5715	5715	5715	5715	5715	5715	1591	1591	1591	1591	1591	3500	0	1909	4455	10	6
1200781	280	6	0	542874	8144272	4863	338687	338687	5715	5715	5715	5715	5715	5715	1591	1591	1591	1591	1591	3500	0	1909	4455	10	6
1200782	280	6	0	542908	8144779	4863	338708	338708	5715	5715	5715	5715	5715	5715	1591	1591	1591	1591	1591	3500	0	1909	4455	10	6
1200783	280	6	0	543486	8153500	4865	339070	339070	5718	5718	5718	5718	5718	5718	1592	1592	1592	1592	1592	3502	0	1910	4457	10	6
1200784	280	6	0	543519	8154008	4865	339091	339091	5718	5718	5718	5718	5718	5718	1592	1592	1592	1592	1592	3502	0	1910	4457	10	6
1200785	280	6	0	544097	8162731	4867	339454	339454	5722	5722	5722	5722	5722	5722	1593	1593	1593	1593	1593	3504	0	1911	4460	10	6
1200790	280	6	0	571338	8571401	4867	356448	356448	5722	5722	5722	5722	5722	5722	1593	1593	1593	1593	1593	3504	0	1911	4460	10	6
1200791	280	6	0	544165	8163747	4867	339496	339496	5722	5722	5722	5722	5722	5722	1593	1593	1593	1593	1593	3504	0	1911	4460	10	6
1200792	280	6	0	544743	8172472	4869	339858	339858	5726	5726	5726	5726	5726	5726	1594	1594	1594	1594	1594	3507	0	1913	4463	10	6
1200793	280	6	0	544777	8172980	4869	339879	339879	5726	5726	5726	5726	5726	5726	1594	1594	1594	1594	1594	3507	0	1913	4463	10	6
