编号	主怪	战斗力	位置1	位置2	位置3	位置4	位置5	位置6	位置7	位置8	位置9	英雄模板ID1	英雄模板ID2	英雄模板ID3	英雄模板ID4	英雄模板ID5	英雄模板ID6	英雄模板ID7	英雄模板ID8	英雄模板ID9
1200493	2	37302159	1200493	1210493	0	1200493	1200493	1200493	0	1200493	1200493	6018	10002	0	10021	6015	6024	0	6001	6006
1200494	2	37338142	1200494	1210494	1200494	1200494	0	1200494	1200494	0	1200494	6017	10009	10028	6012	0	6001	6002	0	6015
1200495	2	37339656	1200495	1210495	0	1200495	1200495	1200495	0	1200495	1200495	6001	10009	0	6016	6017	10005	0	6022	6006
1200500	2	38569314	0	1210500	1200500	0	1200500	1200500	1200500	1200500	1200500	0	10011	10006	0	6019	6008	6021	6028	6024
1200501	2	37377365	0	1210501	1200501	0	1200501	1200501	1200501	1200501	1200501	0	10026	6025	0	6010	6011	6007	10005	6022
1200502	2	37378879	0	1210502	1200502	1200502	0	1200502	1200502	1200502	1200502	0	10024	6007	10018	0	6009	6021	6002	6010
1200503	2	37414022	1200503	1210503	0	1200503	1200503	1200503	0	1200503	1200503	6001	10028	0	10021	6003	6015	0	6013	6018
1200504	2	37415536	1200504	1210504	1200504	1200504	1200504	0	1200504	0	1200504	6026	10024	6009	6021	10004	0	6005	0	6014
1200505	2	37451519	1200505	1210505	0	1200505	1200505	1200505	0	1200505	1200505	6014	10003	0	6024	10012	6020	0	6010	6025
1200510	2	38649221	1200510	1210510	1200510	1200510	1200510	0	0	1200510	1200510	6002	10008	6017	6001	6019	0	0	6004	10020
1200511	2	37454515	1200511	1210511	0	1200511	1200511	1200511	1200511	0	1200511	6019	10008	0	10009	6018	6004	6028	0	6001
1200512	2	37489912	0	1210512	1200512	1200512	0	1200512	1200512	1200512	1200512	0	10019	10014	6015	0	6010	6002	6027	6004
1200513	2	37491426	0	1210513	1200513	1200513	0	1200513	1200513	1200513	1200513	0	10003	6020	6018	0	6001	6025	10007	6023
1200514	2	37527436	1200514	1210514	0	0	1200514	1200514	1200514	1200514	1200514	6001	10023	0	0	6028	6009	10011	6002	6025
1200515	2	37528930	1200515	1210515	1200515	0	1200515	1200515	0	1200515	1200515	6010	10009	6024	0	6005	6003	0	6027	10008
1200520	2	38765298	0	1210520	1200520	1200520	0	1200520	1200520	1200520	1200520	0	10005	6006	6011	0	6022	6017	10010	6013
1200521	2	37566689	1200521	1210521	0	1200521	1200521	0	1200521	1200521	1200521	10028	10017	0	6001	6011	0	6003	6027	6002
1200522	2	37568203	1200522	1210522	1200522	0	1200522	1200522	1200522	1200522	0	6007	10019	6026	0	6023	10017	6028	6002	0
1200523	2	37603422	0	1210523	1200523	1200523	1200523	1200523	0	1200523	1200523	0	10003	6021	6006	6018	10019	0	6001	6008
1200524	2	37604943	1200524	1210524	1200524	1200524	1200524	0	0	1200524	1200524	6018	10016	6015	6020	6004	0	0	10026	6027
1200525	2	37640887	1200525	1210525	1200525	1200525	1200525	0	0	1200525	1200525	6003	10012	6018	10017	6010	0	0	6009	6026
1200530	2	38845293	1200530	1210530	1200530	1200530	0	1200530	0	1200530	1200530	6027	10026	6004	6009	0	6023	0	10005	6012
1200531	2	37643922	1200531	1210531	1200531	0	1200531	0	1200531	1200531	1200531	6017	10018	6025	0	6026	0	6002	6010	10019
1200532	2	37679333	1200532	1210532	0	1200532	1200532	1200532	1200532	0	1200532	6022	10016	0	6005	10019	6026	6018	0	6023
1200533	2	37680848	1200533	1210533	1200533	0	1200533	1200533	0	1200533	1200533	10009	10017	6018	0	6004	6003	0	6021	6015
1200534	2	37717052	1200534	1210534	1200534	1200534	0	1200534	0	1200534	1200534	6027	10017	6006	6014	0	6025	0	6011	10018
1200535	2	37718573	1200535	1210535	1200535	1200535	1200535	1200535	0	0	1200535	6028	10012	10022	6002	6007	6014	0	0	6017
1200540	2	38961465	1200540	1210540	1200540	0	1200540	0	1200540	1200540	1200540	6027	10008	6022	0	6014	0	10023	6013	6005
1200541	2	37756170	1200541	1210541	1200541	1200541	1200541	0	1200541	1200541	0	6011	10027	6002	6025	6009	0	10004	6021	0
1200542	2	37757666	1200542	1210542	1200542	1200542	1200542	0	1200542	1200542	0	10019	10017	6012	6028	6020	0	6026	6024	0
1200543	2	37793116	1200543	1210543	1200543	0	1200543	1200543	0	1200543	1200543	6018	10020	6003	0	6006	6019	0	10024	6013
1200544	2	37794636	0	1210544	1200544	1200544	1200544	1200544	1200544	1200544	0	0	10007	6026	6015	6006	10020	6024	6014	0
1200545	2	37830419	0	1210545	1200545	1200545	1200545	1200545	1200545	1200545	0	0	10017	6028	6024	6011	6012	6008	10019	0
1200550	2	39041523	1200550	1210550	1200550	1200550	1200550	0	1200550	1200550	0	10019	10024	6004	6009	6006	0	6013	6028	0
1200551	2	37833464	1200551	1210551	1200551	1200551	1200551	0	1200551	0	1200551	6015	10013	6011	10002	6012	0	6009	0	6005
1200552	2	37869493	1200552	1210552	0	1200552	1200552	1200552	0	1200552	1200552	10022	10001	0	6003	6008	6009	0	6004	6024
1200553	2	37871008	0	1210553	1200553	0	1200553	1200553	1200553	1200553	1200553	0	10024	6019	0	6003	6005	10012	6008	6004
1200554	2	37906649	1200554	1210554	1200554	1200554	1200554	1200554	0	0	1200554	6019	10014	10028	6004	6022	6015	0	0	6017
1200555	2	37908173	1200555	1210555	1200555	1200555	1200555	0	0	1200555	1200555	6015	10002	6018	6007	10008	0	0	6024	6025
1200560	2	39157803	1200560	1210560	1200560	1200560	0	1200560	1200560	0	1200560	6026	10021	6017	6005	0	6011	10002	0	6015
1200561	2	37945789	1200561	1210561	1200561	1200561	0	1200561	0	1200561	1200561	6013	10012	6025	10014	0	6017	0	6001	6018
1200562	2	37947313	1200562	1210562	0	1200562	1200562	0	1200562	1200562	1200562	6023	10012	0	6027	6010	0	10009	6005	6021
1200563	2	37982791	1200563	1210563	1200563	0	1200563	1200563	0	1200563	1200563	6014	10002	6010	0	6004	6007	0	10016	6022
1200564	2	37984315	1200564	1210564	1200564	0	1200564	1200564	1200564	1200564	0	6003	10022	6006	0	6009	6021	6023	10018	0
1200565	2	38020173	0	1210565	1200565	1200565	1200565	0	1200565	1200565	1200565	0	10021	6026	6025	6023	0	6028	6002	10010
1200570	2	39237995	1200570	1210570	1200570	1200570	1200570	0	1200570	0	1200570	6012	10022	6025	10007	6021	0	6023	0	6010
1200571	2	38023218	1200571	1210571	1200571	0	1200571	1200571	1200571	1200571	0	6020	10003	6005	0	10016	6018	6002	6024	0
1200572	2	38059390	1200572	1210572	1200572	1200572	0	0	1200572	1200572	1200572	6020	10013	6012	6003	0	0	10001	6006	6002
1200573	2	38060914	0	1210573	1200573	1200573	1200573	1200573	1200573	1200573	0	0	10015	6007	6005	10023	6017	6008	6021	0
1200574	2	38096785	0	1210574	1200574	1200574	1200574	1200574	1200574	0	1200574	0	10018	6020	6022	6001	6021	6016	0	10013
1200575	2	38098310	1200575	1210575	0	0	1200575	1200575	1200575	1200575	1200575	6026	10012	0	0	6016	6005	6017	6009	10008
1200580	2	39354787	1200580	1210580	1200580	1200580	1200580	1200580	1200580	0	0	6020	10005	6003	6026	6024	6027	10014	0	0
1200581	2	38136054	0	1210581	1200581	1200581	1200581	0	1200581	1200581	1200581	0	10015	6012	10026	6005	0	6019	6004	6016
1200582	2	38137597	1200582	1210582	1200582	1200582	1200582	0	0	1200582	1200582	6010	10014	6013	6002	6023	0	0	6017	10024
1200583	2	38173818	1200583	1210583	1200583	0	0	1200583	1200583	1200583	1200583	6022	10027	6001	0	0	10004	6019	6003	6023
1200584	2	38175348	1200584	1210584	1200584	1200584	0	1200584	0	1200584	1200584	6021	10019	6024	6005	0	6022	0	6011	10007
1200585	2	38210980	0	1210585	1200585	1200585	0	1200585	1200585	1200585	1200585	0	10027	6009	6021	0	10013	6025	6001	6004
1200590	2	39435548	1200590	1210590	1200590	0	0	1200590	1200590	1200590	1200590	6003	10023	6010	0	0	6013	6006	6028	10008
1200591	2	38214050	1200591	1210591	1200591	1200591	0	1200591	1200591	0	1200591	6003	10022	6005	6015	0	6014	6024	0	10027
1200592	2	38250295	0	1210592	1200592	1200592	1200592	1200592	0	1200592	1200592	0	10028	6020	10018	6011	6009	0	6027	6023
1200593	2	38251820	0	1210593	1200593	0	1200593	1200593	1200593	1200593	1200593	0	10020	6016	0	6005	6003	6009	10015	6002
1200594	2	38287471	0	1210594	1200594	1200594	1200594	1200594	0	1200594	1200594	0	10005	6013	6003	6002	10004	0	6011	6021
1200595	2	38289002	0	1210595	0	1200595	1200595	1200595	1200595	1200595	1200595	0	10028	0	6026	6027	6008	6004	6018	10007
1200600	2	39552246	1200600	1210600	1200600	1200600	0	1200600	0	1200600	1200600	6005	10004	6010	6019	0	10022	0	6002	6028
1200601	2	38326790	1200601	1210601	1200601	0	1200601	1200601	1200601	1200601	0	6019	10028	6017	0	6014	10024	6013	6008	0
1200602	2	38328339	1200602	1210602	0	1200602	0	1200602	1200602	1200602	1200602	6028	10002	0	6023	0	10015	6025	6008	6024
1200603	2	38364569	1200603	1210603	1200603	1200603	0	1200603	0	1200603	1200603	6009	10023	6010	6021	0	6012	0	10007	6014
1200604	2	38366129	1200604	1210604	1200604	1200604	0	1200604	1200604	0	1200604	6018	10019	6014	6012	0	6017	10006	0	6026
1200605	2	38401972	0	1210605	1200605	1200605	1200605	0	1200605	1200605	1200605	0	10010	6027	6018	6021	0	6019	10012	6005
1200610	2	39633297	1200610	1210610	0	0	1200610	1200610	1200610	1200610	1200610	6008	10028	0	0	6010	6021	10023	6017	6002
1200611	2	38405054	1200611	1210611	1200611	1200611	1200611	0	0	1200611	1200611	10014	10018	6026	6004	6023	0	0	6024	6027
1200612	2	38441185	1200612	1210612	0	0	1200612	1200612	1200612	1200612	1200612	6023	10019	0	0	6017	10004	6012	6010	6026
1200613	2	38442737	1200613	1210613	1200613	0	1200613	1200613	0	1200613	1200613	6014	10026	6001	0	6006	6023	0	6028	10012
1200614	2	38479113	0	1210614	1200614	1200614	1200614	1200614	1200614	0	1200614	0	10024	6005	6010	6002	10012	6019	0	6016
1200615	2	38480662	1200615	1210615	1200615	1200615	1200615	0	1200615	1200615	0	6028	10023	6020	10001	6008	0	6016	6013	0
1200620	2	39750108	1200620	1210620	1200620	0	0	1200620	1200620	1200620	1200620	6025	10022	6016	0	0	10017	6006	6023	6005
1200621	2	38517903	1200621	1210621	1200621	1200621	0	1200621	1200621	1200621	0	6017	10011	10009	6007	0	6005	6001	6002	0
1200622	2	38519434	1200622	1210622	1200622	1200622	1200622	1200622	0	1200622	0	6002	10011	6014	10003	6016	6024	0	6015	0
1200623	2	38555777	1200623	1210623	0	1200623	1200623	0	1200623	1200623	1200623	6014	10026	0	6016	6012	0	10008	6002	6007
1200624	2	38557320	1200624	1210624	1200624	1200624	0	1200624	1200624	1200624	0	6008	10013	6017	10006	0	6024	6021	6022	0
1200625	2	38593868	1200625	1210625	1200625	1200625	0	1200625	1200625	1200625	0	6012	10014	6015	10018	0	6017	6024	6001	0
1200630	2	39831979	1200630	1210630	1200630	1200630	1200630	1200630	0	1200630	0	6008	10010	6016	6021	6020	10019	0	6006	0
1200631	2	38596960	1200631	1210631	1200631	1200631	0	1200631	1200631	0	1200631	6025	10016	10002	6004	0	6013	6026	0	6012
1200632	2	38632776	1200632	1210632	1200632	1200632	0	1200632	1200632	0	1200632	6004	10024	6025	10005	0	6017	6012	0	6009
1200633	2	38634309	1200633	1210633	1200633	0	0	1200633	1200633	1200633	1200633	6005	10013	6001	0	0	10003	6012	6004	6018
1200634	2	38670474	1200634	1210634	1200634	1200634	1200634	0	1200634	1200634	0	6023	10015	6001	6010	10022	0	6020	6019	0
1200635	2	38672024	1200635	1210635	0	1200635	1200635	0	1200635	1200635	1200635	6018	10015	0	6008	10004	0	6023	6024	6009
1200640	2	39948306	1200640	1210640	1200640	0	1200640	0	1200640	1200640	1200640	6022	10004	6014	0	6017	0	6021	10006	6028
1200641	2	38709333	1200641	1210641	1200641	1200641	1200641	0	1200641	1200641	0	6011	10022	6007	10026	6019	0	6021	6017	0
1200642	2	38710895	0	1210642	1200642	1200642	1200642	1200642	1200642	1200642	0	0	10019	6009	6013	6006	10007	6023	6008	0
1200643	2	38747409	1200643	1210643	0	1200643	1200643	1200643	1200643	0	1200643	6002	10027	0	6021	10023	6006	6007	0	6018
1200644	2	38748964	1200644	1210644	1200644	0	0	1200644	1200644	1200644	1200644	6015	10006	6008	0	0	10005	6001	6016	6025
1200645	2	38785333	1200645	1210645	1200645	0	1200645	1200645	0	1200645	1200645	6003	10015	6010	0	10019	6023	0	6002	6028
1200650	2	40030230	1200650	1210650	1200650	1200650	1200650	1200650	0	0	1200650	6012	10020	10023	6009	6019	6001	0	0	6011
1200651	2	38788438	1200651	1210651	0	1200651	1200651	0	1200651	1200651	1200651	6006	10017	0	6027	6005	0	6022	6010	10008
1200652	2	38824347	1200652	1210652	0	0	1200652	1200652	1200652	1200652	1200652	6028	10001	0	0	6010	6022	10027	6003	6009
1200653	2	38825902	0	1210653	1200653	1200653	1200653	0	1200653	1200653	1200653	0	10003	6007	6012	10026	0	6024	6025	6002
1200654	2	38862349	0	1210654	1200654	1200654	0	1200654	1200654	1200654	1200654	0	10004	6012	6002	0	10017	6021	6003	6007
1200655	2	38863928	1200655	1210655	0	1200655	1200655	1200655	1200655	1200655	0	10024	10014	0	6011	6028	6013	6020	6003	0
1200660	2	40147710	1200660	1210660	1200660	1200660	1200660	1200660	0	0	1200660	6028	10011	10018	6023	6009	6019	0	0	6022
1200661	2	38901915	0	1210661	1200661	1200661	1200661	1200661	1200661	0	1200661	0	10028	6014	6021	6010	6026	6008	0	10018
1200662	2	38903492	0	1210662	1200662	1200662	1200662	1200662	0	1200662	1200662	0	10012	6011	6028	6021	10026	0	6024	6007
1200663	2	38939353	1200663	1210663	0	0	1200663	1200663	1200663	1200663	1200663	6006	10025	0	0	6017	6005	6003	6027	10015
1200664	2	38940914	1200664	1210664	1200664	1200664	0	1200664	1200664	0	1200664	6028	10003	6008	6018	0	6001	10016	0	6010
1200665	2	38977435	1200665	1210665	1200665	1200665	0	1200665	1200665	0	1200665	6012	10003	6022	6007	0	6024	6028	0	10027
1200670	2	40229161	1200670	1210670	1200670	1200670	1200670	1200670	0	0	1200670	6007	10021	6008	6002	6020	6026	0	0	10013
1200671	2	38980564	1200671	1210671	0	1200671	0	1200671	1200671	1200671	1200671	6003	10007	0	6010	0	6022	10027	6002	6023
1200672	2	39016992	0	1210672	1200672	1200672	1200672	1200672	1200672	0	1200672	0	10017	6024	6004	6009	10022	6012	0	6019
1200673	2	39018550	1200673	1210673	1200673	1200673	1200673	0	0	1200673	1200673	6008	10018	6004	6005	6014	0	0	6001	10020
1200674	2	39054439	1200674	1210674	0	1200674	1200674	1200674	0	1200674	1200674	6003	10006	0	6007	10005	6009	0	6028	6025
1200675	2	39055998	1200675	1210675	1200675	0	1200675	1200675	1200675	0	1200675	10022	10003	6024	0	6025	6015	6007	0	6021
1200680	2	40346824	1200680	1210680	1200680	0	1200680	1200680	1200680	1200680	0	6027	10008	10023	0	6026	6020	6018	6011	0
1200681	2	39094236	1200681	1210681	0	1200681	0	1200681	1200681	1200681	1200681	6025	10008	0	6020	0	6005	6012	6028	10018
1200682	2	39095814	1200682	1210682	1200682	1200682	1200682	1200682	1200682	0	0	6004	10021	6005	6024	6012	10020	6009	0	0
1200683	2	39132112	0	1210683	1200683	1200683	1200683	1200683	1200683	1200683	0	0	10028	6004	6001	6016	6002	6013	10018	0
1200684	2	39133671	1200684	1210684	0	0	1200684	1200684	1200684	1200684	1200684	10011	10001	0	0	6027	6021	6028	6026	6002
1200685	2	39169628	1200685	1210685	1200685	0	0	1200685	1200685	1200685	1200685	6012	10022	6003	0	0	10025	6005	6002	6019
1200690	2	40428172	1200690	1210690	0	1200690	1200690	0	1200690	1200690	1200690	6028	10013	0	6017	6009	0	6019	10006	6026
1200691	2	39172767	1200691	1210691	1200691	1200691	1200691	1200691	0	1200691	0	6016	10013	6027	6004	10017	6006	0	6009	0
1200692	2	39215483	1200692	1210692	1200692	0	1200692	0	1200692	1200692	1200692	6015	10017	6006	0	6019	0	6011	10002	6023
1200693	2	39217059	1200693	1210693	0	1200693	1200693	0	1200693	1200693	1200693	6009	10018	0	10027	6008	0	6019	6006	6021
1200694	2	39259924	0	1210694	1200694	1200694	1200694	1200694	1200694	1200694	0	0	10011	6027	6010	6025	6006	10019	6009	0
1200695	2	39261486	1200695	1210695	0	1200695	0	1200695	1200695	1200695	1200695	6011	10028	0	6012	0	6014	6002	6006	10021
1200700	2	40565306	1200700	1210700	1200700	1200700	0	1200700	1200700	1200700	0	6027	10019	10026	6016	0	6005	6028	6010	0
1200701	2	39305187	1200701	1210701	0	0	1200701	1200701	1200701	1200701	1200701	6025	10010	0	0	6012	6027	10019	6021	6005
1200702	2	39306764	1200702	1210702	1200702	0	0	1200702	1200702	1200702	1200702	6009	10022	6025	0	0	6016	6012	6011	10014
1200703	2	39349536	1200703	1210703	1200703	0	1200703	0	1200703	1200703	1200703	6019	10020	6013	0	10010	0	6023	6008	6026
1200704	2	39351134	1200704	1210704	0	1200704	1200704	0	1200704	1200704	1200704	6008	10009	0	6023	6020	0	10017	6013	6025
1200705	2	39393658	1200705	1210705	0	1200705	1200705	1200705	1200705	1200705	0	6017	10022	0	6011	6025	6016	10005	6009	0
1200710	2	40660245	0	1210710	1200710	0	1200710	1200710	1200710	1200710	1200710	0	10014	6001	0	6028	6007	10026	6004	6018
1200711	2	39396813	1200711	1210711	1200711	1200711	0	0	1200711	1200711	1200711	10023	10008	6003	6002	0	0	6009	6005	6011
1200712	2	39439168	1200712	1210712	0	1200712	1200712	1200712	1200712	1200712	0	6004	10014	0	10019	6003	6007	6005	6008	0
1200713	2	39440746	1200713	1210713	0	0	1200713	1200713	1200713	1200713	1200713	6010	10017	0	0	6022	6016	10006	6002	6018
1200714	2	39483504	1200714	1210714	1200714	0	1200714	1200714	1200714	0	1200714	10018	10014	6004	0	6017	6005	6025	0	6023
1200715	2	39485070	1200715	1210715	1200715	1200715	1200715	0	0	1200715	1200715	6024	10020	10012	6022	6013	0	0	6008	6028
1200720	2	40797548	1200720	1210720	1200720	0	0	1200720	1200720	1200720	1200720	6019	10024	10028	0	0	6016	6007	6002	6014
1200721	2	39529414	1200721	1210721	1200721	0	1200721	1200721	0	1200721	1200721	6022	10018	6003	0	10014	6026	0	6020	6005
1200722	2	39531019	1200722	1210722	1200722	1200722	1200722	1200722	1200722	0	0	6003	10006	10021	6027	6010	6013	6007	0	0
1200723	2	39573159	0	1210723	1200723	1200723	1200723	0	1200723	1200723	1200723	0	10008	6023	6017	6015	0	6014	6002	10007
1200724	2	39574755	1200724	1210724	0	1200724	1200724	0	1200724	1200724	1200724	6016	10017	0	6023	6015	0	6028	10025	6006
1200725	2	39617727	0	1210725	1200725	0	1200725	1200725	1200725	1200725	1200725	0	10013	10010	0	6002	6009	6011	6018	6007
1200730	2	40892340	1200730	1210730	1200730	0	1200730	0	1200730	1200730	1200730	6020	10015	6024	0	6012	0	10011	6028	6009
1200731	2	39620912	1200731	1210731	1200731	1200731	1200731	0	0	1200731	1200731	6014	10015	6002	6004	10027	0	0	6011	6017
1200732	2	39686282	1200732	1210732	1200732	1200732	1200732	0	0	1200732	1200732	6012	10015	10006	6010	6013	0	0	6023	6004
1200733	2	39687862	0	1210733	1200733	1200733	0	1200733	1200733	1200733	1200733	0	10019	6007	6017	0	6008	6026	6028	10025
1200734	2	39752845	1200734	1210734	1200734	1200734	0	1200734	1200734	0	1200734	6027	10016	6017	6025	0	6006	6018	0	10003
1200735	2	39754425	1200735	1210735	1200735	1200735	0	1200735	1200735	0	1200735	6025	10007	6008	6024	0	6016	10002	0	6001
1200740	2	41097120	0	1210740	1200740	1200740	1200740	1200740	1200740	0	1200740	0	10020	6002	6006	6009	6012	6001	0	10022
1200741	2	39821658	1200741	1210741	1200741	0	1200741	0	1200741	1200741	1200741	6002	10023	6019	0	6022	0	6026	10004	6017
1200742	2	39823245	1200742	1210742	1200742	1200742	1200742	1200742	0	1200742	0	6020	10006	6021	6003	10005	6009	0	6011	0
1200743	2	39889037	0	1210743	0	1200743	1200743	1200743	1200743	1200743	1200743	0	10010	0	6014	6022	6024	6028	10018	6004
1200744	2	39890624	1200744	1210744	1200744	1200744	1200744	0	1200744	0	1200744	6015	10011	6027	6014	6022	0	10007	0	6006
1200745	2	39955620	1200745	1210745	1200745	1200745	0	1200745	1200745	1200745	0	6004	10011	6015	6008	0	6014	10022	6007	0
1200750	2	41237125	1200750	1210750	1200750	1200750	1200750	0	0	1200750	1200750	6001	10019	10013	6021	6011	0	0	6005	6022
1200751	2	39958800	1200751	1210751	0	1200751	1200751	1200751	1200751	0	1200751	10011	10015	0	6007	6021	6027	6010	0	6028
1200752	2	40024408	1200752	1210752	0	1200752	1200752	1200752	0	1200752	1200752	10018	10013	0	6026	6010	6014	0	6007	6020
1200753	2	40025995	1200753	1210753	1200753	0	1200753	1200753	1200753	1200753	0	6021	10003	6005	0	6025	6027	10022	6009	0
1200754	2	40091353	1200754	1210754	0	1200754	1200754	0	1200754	1200754	1200754	6024	10011	0	10015	6003	0	6013	6002	6012
1200755	2	40092962	1200755	1210755	0	0	1200755	1200755	1200755	1200755	1200755	6022	10005	0	0	6011	6026	6018	6004	10027
1200760	2	41442155	1200760	1210760	1200760	1200760	1200760	1200760	0	1200760	0	6001	10004	10009	6003	6018	6016	0	6020	0
1200761	2	40159814	0	1210761	1200761	1200761	1200761	1200761	1200761	1200761	0	0	10026	6013	10025	6001	6011	6022	6017	0
1200762	2	40161401	1200762	1210762	1200762	0	1200762	1200762	1200762	1200762	0	6004	10022	6021	0	6024	6015	10014	6025	0
1200763	2	40228022	1200763	1210763	1200763	1200763	1200763	1200763	1200763	0	0	6012	10003	6016	6009	6014	10011	6001	0	0
1200764	2	40229628	1200764	1210764	1200764	1200764	1200764	0	1200764	1200764	0	10021	10018	6017	6014	6005	0	6020	6006	0
1200765	2	40295231	1200765	1210765	0	1200765	1200765	1200765	0	1200765	1200765	10003	10010	0	6014	6018	6025	0	6001	6004
1200770	2	41583629	1200770	1210770	1200770	1200770	1200770	1200770	0	0	1200770	6009	10004	6008	6010	6018	6006	0	0	10021
1200771	2	40298427	1200771	1210771	1200771	1200771	1200771	0	0	1200771	1200771	10015	10028	6004	6010	6009	0	0	6001	6006
1200772	2	40337856	1200772	1210772	1200772	1200772	0	1200772	1200772	1200772	0	10021	10010	6011	6015	0	6024	6003	6012	0
