索引ID	出现商店类型（1-神将，2-商店，3-竞技场，4-爬塔，5-弃用黑市，6-国家商店, 7-跨服战商店,8-荣誉商店,9-军团商店	获得物品	组id	组权重（0为必出）	最低刷出等级	最高刷出等级	物品刷新权重	将魂消耗	货币权重	元宝消耗	货币权重1	金币消耗	货币权重2	军功消耗	货币权重3	军团币消耗	货币权重4	令牌消耗	货币权重5	军团战功消耗	货币权重6	千层塔币消耗	货币权重7	试练代币消耗	货币权重8	国战货币消耗	货币权重9	俸禄消耗	货币权重10
850	2	equip.4.0.0.0.6:1	850	1	30	39	20	0	0	user.cash:-20	0	user.gold:-5000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
851	2	equip.4.0.0.0.3:1	851	1	30	39	20	0	0	user.cash:-20	0	user.gold:-5000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
852	2	equip.4.0.0.0.5:1	852	1	30	39	20	0	0	user.cash:-20	0	user.gold:-5000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
853	2	equip.4.0.0.0.1:1	853	1	30	39	20	0	0	user.cash:-20	0	user.gold:-5000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
854	2	equip.4.0.0.0.4:1	854	1	30	39	20	0	0	user.cash:-20	0	user.gold:-5000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
855	2	equip.5.0.0.0.2:1	855	3500	30	39	20	0	0	user.cash:-40	0	user.gold:-10000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
856	2	equip.5.0.0.0.6:1	856	3500	30	39	20	0	0	user.cash:-40	0	user.gold:-10000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
857	2	equip.5.0.0.0.3:1	857	3500	30	39	20	0	0	user.cash:-40	0	user.gold:-10000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
858	2	equip.5.0.0.0.5:1	858	3500	30	39	20	0	0	user.cash:-40	0	user.gold:-10000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
859	2	equip.5.0.0.0.1:1	859	3500	30	39	20	0	0	user.cash:-40	0	user.gold:-10000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
860	2	equip.5.0.0.0.4:1	860	3500	30	39	20	0	0	user.cash:-40	0	user.gold:-10000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
861	2	equip.4.1.0.0.2:1	861	1	30	39	20	0	0	user.cash:-30	0	user.gold:-7500	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
862	2	equip.4.1.0.0.6:1	862	1	30	39	20	0	0	user.cash:-30	0	user.gold:-7500	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
863	2	equip.4.1.0.0.3:1	863	1	30	39	20	0	0	user.cash:-30	0	user.gold:-7500	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
864	2	equip.4.1.0.0.5:1	864	1	30	39	20	0	0	user.cash:-30	0	user.gold:-7500	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
865	2	equip.4.1.0.0.1:1	865	1	30	39	20	0	0	user.cash:-30	0	user.gold:-7500	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
866	2	equip.4.1.0.0.4:1	866	1	30	39	20	0	0	user.cash:-30	0	user.gold:-7500	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
867	2	equip.5.1.0.0.2:1	867	1500	30	39	20	0	0	user.cash:-60	0	user.gold:-15000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
868	2	equip.5.1.0.0.6:1	868	1500	30	39	20	0	0	user.cash:-60	0	user.gold:-15000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
869	2	equip.5.1.0.0.3:1	869	1500	30	39	20	0	0	user.cash:-60	0	user.gold:-15000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
870	2	equip.5.1.0.0.5:1	870	1500	30	39	20	0	0	user.cash:-60	0	user.gold:-15000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
871	2	equip.5.1.0.0.1:1	871	1500	30	39	20	0	0	user.cash:-60	0	user.gold:-15000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
872	2	equip.5.1.0.0.4:1	872	1500	30	39	20	0	0	user.cash:-60	0	user.gold:-15000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
873	2	equip.4.0.0.0.2:1	873	1	40	49	6	0	0	user.cash:-30	0	user.gold:-7500	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
874	2	equip.4.0.0.0.6:1	874	1	40	49	6	0	0	user.cash:-30	0	user.gold:-7500	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
875	2	equip.4.0.0.0.3:1	875	1	40	49	12	0	0	user.cash:-30	0	user.gold:-7500	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
876	2	equip.4.0.0.0.5:1	876	1	40	49	12	0	0	user.cash:-30	0	user.gold:-7500	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
877	2	equip.4.0.0.0.1:1	877	1	40	49	12	0	0	user.cash:-30	0	user.gold:-7500	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
878	2	equip.4.0.0.0.4:1	878	1	40	49	12	0	0	user.cash:-30	0	user.gold:-7500	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
879	2	equip.5.0.0.0.2:1	879	4500	40	49	12	0	0	user.cash:-60	0	user.gold:-15000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
880	2	equip.5.0.0.0.6:1	880	4500	40	49	12	0	0	user.cash:-60	0	user.gold:-15000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
881	2	equip.5.0.0.0.3:1	881	4500	40	49	24	0	0	user.cash:-60	0	user.gold:-15000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
882	2	equip.5.0.0.0.5:1	882	4500	40	49	24	0	0	user.cash:-60	0	user.gold:-15000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
883	2	equip.5.0.0.0.1:1	883	4500	40	49	24	0	0	user.cash:-60	0	user.gold:-15000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
884	2	equip.5.0.0.0.4:1	884	4500	40	49	24	0	0	user.cash:-60	0	user.gold:-15000	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
885	2	equip.4.1.0.0.2:1	885	1	40	49	6	0	0	user.cash:-46	40	user.gold:-23000	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
886	2	equip.4.1.0.0.6:1	886	1	40	49	6	0	0	user.cash:-46	40	user.gold:-23000	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
887	2	equip.4.1.0.0.3:1	887	1	40	49	12	0	0	user.cash:-46	40	user.gold:-23000	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
888	2	equip.4.1.0.0.5:1	888	1	40	49	12	0	0	user.cash:-46	40	user.gold:-23000	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
889	2	equip.4.1.0.0.1:1	889	1	40	49	12	0	0	user.cash:-46	40	user.gold:-23000	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
890	2	equip.4.1.0.0.4:1	890	1	40	49	12	0	0	user.cash:-46	40	user.gold:-23000	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
891	2	equip.5.1.0.0.2:1	891	1500	40	49	12	0	0	user.cash:-90	40	user.gold:-45000	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
892	2	equip.5.1.0.0.6:1	892	1500	40	49	12	0	0	user.cash:-90	40	user.gold:-45000	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
893	2	equip.5.1.0.0.3:1	893	1500	40	49	24	0	0	user.cash:-90	40	user.gold:-45000	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
894	2	equip.5.1.0.0.5:1	894	1500	40	49	24	0	0	user.cash:-90	40	user.gold:-45000	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
895	2	equip.5.1.0.0.1:1	895	1500	40	49	24	0	0	user.cash:-90	40	user.gold:-45000	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
896	2	equip.5.1.0.0.4:1	896	1500	40	49	24	0	0	user.cash:-90	40	user.gold:-45000	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
897	2	equip.4.0.0.0.2:1	897	1	50	59	4	0	0	user.cash:-46	50	user.gold:-23000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
898	2	equip.4.0.0.0.6:1	898	1	50	59	8	0	0	user.cash:-46	50	user.gold:-23000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
899	2	equip.4.0.0.0.3:1	899	1	50	59	8	0	0	user.cash:-46	50	user.gold:-23000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
900	2	equip.4.0.0.0.5:1	900	1	50	59	13	0	0	user.cash:-46	50	user.gold:-23000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
901	2	equip.4.0.0.0.1:1	901	1	50	59	26	0	0	user.cash:-46	50	user.gold:-23000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
902	2	equip.4.0.0.0.4:1	902	1	50	59	26	0	0	user.cash:-46	50	user.gold:-23000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
903	2	equip.5.0.0.0.2:1	903	5200	50	59	4	0	0	user.cash:-90	50	user.gold:-45000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
904	2	equip.5.0.0.0.6:1	904	5200	50	59	8	0	0	user.cash:-90	50	user.gold:-45000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
905	2	equip.5.0.0.0.3:1	905	5200	50	59	8	0	0	user.cash:-90	50	user.gold:-45000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
906	2	equip.5.0.0.0.5:1	906	5200	50	59	13	0	0	user.cash:-90	50	user.gold:-45000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
907	2	equip.5.0.0.0.1:1	907	5200	50	59	26	0	0	user.cash:-90	50	user.gold:-45000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
908	2	equip.5.0.0.0.4:1	908	5200	50	59	26	0	0	user.cash:-90	50	user.gold:-45000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
909	2	equip.4.1.0.0.2:1	909	1	50	59	2	0	0	user.cash:-68	50	user.gold:-34000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
910	2	equip.4.1.0.0.6:1	910	1	50	59	4	0	0	user.cash:-68	50	user.gold:-34000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
911	2	equip.4.1.0.0.3:1	911	1	50	59	4	0	0	user.cash:-68	50	user.gold:-34000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
912	2	equip.4.1.0.0.5:1	912	1	50	59	14	0	0	user.cash:-68	50	user.gold:-34000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
913	2	equip.4.1.0.0.1:1	913	1	50	59	28	0	0	user.cash:-68	50	user.gold:-34000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
914	2	equip.4.1.0.0.4:1	914	1	50	59	28	0	0	user.cash:-68	50	user.gold:-34000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
915	2	equip.5.1.0.0.2:1	915	1300	50	59	2	0	0	user.cash:-136	50	user.gold:-68000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
916	2	equip.5.1.0.0.6:1	916	1300	50	59	4	0	0	user.cash:-136	50	user.gold:-68000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
917	2	equip.5.1.0.0.3:1	917	1300	50	59	4	0	0	user.cash:-136	50	user.gold:-68000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
918	2	equip.5.1.0.0.5:1	918	1300	50	59	14	0	0	user.cash:-136	50	user.gold:-68000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
919	2	equip.5.1.0.0.1:1	919	1300	50	59	28	0	0	user.cash:-136	50	user.gold:-68000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
920	2	equip.5.1.0.0.4:1	920	1300	50	59	28	0	0	user.cash:-136	50	user.gold:-68000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
921	2	material.400011:5	921	1200	50	59	4	0	0	user.cash:-41	50	user.gold:-20400	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
922	2	material.400012:5	922	1200	50	59	8	0	0	user.cash:-41	50	user.gold:-20400	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
923	2	material.400013:5	923	1200	50	59	8	0	0	user.cash:-41	50	user.gold:-20400	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
924	2	material.400014:5	924	1200	50	59	15	0	0	user.cash:-41	50	user.gold:-20400	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
925	2	material.400015:5	925	1200	50	59	30	0	0	user.cash:-41	50	user.gold:-20400	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
926	2	material.400016:5	926	1200	50	59	30	0	0	user.cash:-41	50	user.gold:-20400	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
927	2	equip.5.1.0.1.2:1	927	240	50	59	4	0	0	user.cash:-328	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
928	2	equip.5.1.0.1.6:1	928	240	50	59	8	0	0	user.cash:-328	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
929	2	equip.5.1.0.1.3:1	929	240	50	59	8	0	0	user.cash:-328	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
930	2	equip.5.1.0.1.5:1	930	240	50	59	15	0	0	user.cash:-328	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
931	2	equip.5.1.0.1.1:1	931	240	50	59	30	0	0	user.cash:-328	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
932	2	equip.5.1.0.1.4:1	932	240	50	59	30	0	0	user.cash:-328	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
933	2	equip.4.0.0.0.2:1	933	1	60	69	5	0	0	user.cash:-68	60	user.gold:-34000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
934	2	equip.4.0.0.0.6:1	934	1	60	69	10	0	0	user.cash:-68	60	user.gold:-34000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
935	2	equip.4.0.0.0.3:1	935	1	60	69	10	0	0	user.cash:-68	60	user.gold:-34000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
936	2	equip.4.0.0.0.5:1	936	1	60	69	15	0	0	user.cash:-68	60	user.gold:-34000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
937	2	equip.4.0.0.0.1:1	937	1	60	69	30	0	0	user.cash:-68	60	user.gold:-34000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
938	2	equip.4.0.0.0.4:1	938	1	60	69	30	0	0	user.cash:-68	60	user.gold:-34000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
939	2	equip.5.0.0.0.2:1	939	6800	60	69	5	0	0	user.cash:-136	60	user.gold:-68000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
940	2	equip.5.0.0.0.6:1	940	6800	60	69	10	0	0	user.cash:-136	60	user.gold:-68000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
941	2	equip.5.0.0.0.3:1	941	6800	60	69	10	0	0	user.cash:-136	60	user.gold:-68000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
942	2	equip.5.0.0.0.5:1	942	6800	60	69	13	0	0	user.cash:-136	60	user.gold:-68000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
943	2	equip.5.0.0.0.1:1	943	6800	60	69	26	0	0	user.cash:-136	60	user.gold:-68000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
944	2	equip.5.0.0.0.4:1	944	6800	60	69	26	0	0	user.cash:-136	60	user.gold:-68000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
945	2	equip.4.1.0.0.2:1	945	1	60	69	7	0	0	user.cash:-102	60	user.gold:-51000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
946	2	equip.4.1.0.0.6:1	946	1	60	69	14	0	0	user.cash:-102	60	user.gold:-51000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
947	2	equip.4.1.0.0.3:1	947	1	60	69	14	0	0	user.cash:-102	60	user.gold:-51000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
948	2	equip.4.1.0.0.5:1	948	1	60	69	13	0	0	user.cash:-102	60	user.gold:-51000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
949	2	equip.4.1.0.0.1:1	949	1	60	69	26	0	0	user.cash:-102	60	user.gold:-51000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
950	2	equip.4.1.0.0.4:1	950	1	60	69	26	0	0	user.cash:-102	60	user.gold:-51000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
951	2	equip.5.1.0.0.2:1	951	1200	60	69	7	0	0	user.cash:-204	60	user.gold:-102000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
952	2	equip.5.1.0.0.6:1	952	1200	60	69	14	0	0	user.cash:-204	60	user.gold:-102000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
953	2	equip.5.1.0.0.3:1	953	1200	60	69	14	0	0	user.cash:-204	60	user.gold:-102000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
954	2	equip.5.1.0.0.5:1	954	1200	60	69	6	0	0	user.cash:-204	60	user.gold:-102000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
955	2	equip.5.1.0.0.1:1	955	1200	60	69	6	0	0	user.cash:-204	60	user.gold:-102000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
956	2	equip.5.1.0.0.4:1	956	1200	60	69	6	0	0	user.cash:-204	60	user.gold:-102000	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
957	2	material.400011:5	957	4080	60	69	6	0	0	user.cash:-41	60	user.gold:-20400	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
958	2	material.400012:5	958	4080	60	69	6	0	0	user.cash:-41	60	user.gold:-20400	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
959	2	material.400013:5	959	4080	60	69	6	0	0	user.cash:-41	60	user.gold:-20400	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
960	2	material.400014:5	960	4080	60	69	6	0	0	user.cash:-41	60	user.gold:-20400	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
961	2	material.400015:5	961	4080	60	69	6	0	0	user.cash:-41	60	user.gold:-20400	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
962	2	material.400016:5	962	4080	60	69	6	0	0	user.cash:-41	60	user.gold:-20400	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
963	2	material.400021:5	963	640	60	69	6	0	0	user.cash:-61	60	user.gold:-30600	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
964	2	material.400022:5	964	640	60	69	6	0	0	user.cash:-61	60	user.gold:-30600	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
965	2	material.400023:5	965	640	60	69	6	0	0	user.cash:-61	60	user.gold:-30600	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
966	2	material.400024:5	966	640	60	69	4	0	0	user.cash:-61	60	user.gold:-30600	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
967	2	material.400025:5	967	640	60	69	8	0	0	user.cash:-61	60	user.gold:-30600	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
968	2	material.400026:5	968	640	60	69	8	0	0	user.cash:-61	60	user.gold:-30600	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
969	2	equip.5.0.0.1.2:1	969	816	60	69	4	0	0	user.cash:-328	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
970	2	equip.5.0.0.1.6:1	970	816	60	69	8	0	0	user.cash:-328	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
971	2	equip.5.0.0.1.3:1	971	816	60	69	8	0	0	user.cash:-328	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
972	2	equip.5.0.0.1.5:1	972	816	60	69	15	0	0	user.cash:-328	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
973	2	equip.5.0.0.1.1:1	973	816	60	69	30	0	0	user.cash:-328	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
974	2	equip.5.0.0.1.4:1	974	816	60	69	30	0	0	user.cash:-328	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
975	2	equip.5.1.0.1.2:1	975	128	60	69	4	0	0	user.cash:-488	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
976	2	equip.5.1.0.1.6:1	976	128	60	69	8	0	0	user.cash:-488	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
977	2	equip.5.1.0.1.3:1	977	128	60	69	8	0	0	user.cash:-488	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
978	2	equip.5.1.0.1.5:1	978	128	60	69	15	0	0	user.cash:-488	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
979	2	equip.5.1.0.1.1:1	979	128	60	69	30	0	0	user.cash:-488	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
980	2	equip.5.1.0.1.4:1	980	128	60	69	30	0	0	user.cash:-488	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
981	2	equip.5.0.0.0.2:1	981	8190	70	79	7	0	0	user.cash:-204	70	user.gold:-102000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
982	2	equip.5.0.0.0.6:1	982	8190	70	79	14	0	0	user.cash:-204	70	user.gold:-102000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
983	2	equip.5.0.0.0.3:1	983	8190	70	79	14	0	0	user.cash:-204	70	user.gold:-102000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
984	2	equip.5.0.0.0.5:1	984	8190	70	79	1	0	0	user.cash:-204	70	user.gold:-102000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
985	2	equip.5.0.0.0.1:1	985	8190	70	79	1	0	0	user.cash:-204	70	user.gold:-102000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
986	2	equip.5.0.0.0.4:1	986	8190	70	79	1	0	0	user.cash:-204	70	user.gold:-102000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
987	2	equip.5.1.0.0.2:1	987	910	70	79	1	0	0	user.cash:-306	70	user.gold:-153000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
988	2	equip.5.1.0.0.6:1	988	910	70	79	1	0	0	user.cash:-306	70	user.gold:-153000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
989	2	equip.5.1.0.0.3:1	989	910	70	79	1	0	0	user.cash:-306	70	user.gold:-153000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
990	2	equip.5.1.0.0.5:1	990	910	70	79	1	0	0	user.cash:-306	70	user.gold:-153000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
991	2	equip.5.1.0.0.1:1	991	910	70	79	1	0	0	user.cash:-306	70	user.gold:-153000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
992	2	equip.5.1.0.0.4:1	992	910	70	79	1	0	0	user.cash:-306	70	user.gold:-153000	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
993	2	material.400021:5	993	3240	70	79	1	0	0	user.cash:-61	70	user.gold:-30600	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
994	2	material.400022:5	994	3240	70	79	1	0	0	user.cash:-61	70	user.gold:-30600	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
995	2	material.400023:5	995	3240	70	79	1	0	0	user.cash:-61	70	user.gold:-30600	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
996	2	material.400024:5	996	3240	70	79	6	0	0	user.cash:-61	70	user.gold:-30600	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
997	2	material.400025:5	997	3240	70	79	6	0	0	user.cash:-61	70	user.gold:-30600	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
998	2	material.400026:5	998	3240	70	79	6	0	0	user.cash:-61	70	user.gold:-30600	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
999	2	material.400031:5	999	360	70	79	6	0	0	user.cash:-92	70	user.gold:-45900	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1000	2	material.400032:5	1000	360	70	79	6	0	0	user.cash:-92	70	user.gold:-45900	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1001	2	material.400033:5	1001	360	70	79	6	0	0	user.cash:-92	70	user.gold:-45900	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1002	2	material.400034:5	1002	360	70	79	6	0	0	user.cash:-92	70	user.gold:-45900	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1003	2	material.400035:5	1003	360	70	79	6	0	0	user.cash:-92	70	user.gold:-45900	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1004	2	material.400036:5	1004	360	70	79	6	0	0	user.cash:-92	70	user.gold:-45900	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1005	2	equip.5.0.0.1.2:1	1005	648	70	79	4	0	0	user.cash:-488	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1006	2	equip.5.0.0.1.6:1	1006	648	70	79	8	0	0	user.cash:-488	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1007	2	equip.5.0.0.1.3:1	1007	648	70	79	8	0	0	user.cash:-488	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1008	2	equip.5.0.0.1.5:1	1008	648	70	79	15	0	0	user.cash:-488	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1009	2	equip.5.0.0.1.1:1	1009	648	70	79	30	0	0	user.cash:-488	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1010	2	equip.5.0.0.1.4:1	1010	648	70	79	30	0	0	user.cash:-488	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1011	2	equip.5.1.0.1.2:1	1011	72	70	79	4	0	0	user.cash:-736	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1012	2	equip.5.1.0.1.6:1	1012	72	70	79	8	0	0	user.cash:-736	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
