关键字	中文
LEGION_BOSS_INFO_41	是否花費
LEGION_BOSS_INFO_42	進行一次挑戰
LEGION_BOSS_INFO_43	BOSS挑戰
LEGION_BOSS_INFO_44	BOSS很強，您要小心哦！
LEGION_BOSS_INFO_45	本次對BOSS造成傷害：
LEGION_BOSS_INFO_46	最後一擊獎勵：
WEEK_SIGN_DESC_STR	連續7日完成簽到可領取極品大獎!
ACTIVITY_TITLE	精彩活動
ACTIVITY_LIMIT	限時活動
LV_GIFT_DESC_STR	達到指定等級可獲取豪華獎勵!
STR_FIGHTING	戰鬥中
STR_TERRITORIAL_WAL_REPORT_DESC_1	在這裡您可以查看到領地中發生的重大事件哦！
STR_WORLD_ENTRANCE_DESC_1	你有什麼請求？
STR_WORLD_ENTRANCE_DESC_2	每隔一段時間我都會賞賜前來的人
STR_WORLD_ENTRANCE_DESC_3	請求賞賜
STR_WORLD_ENTRANCE_DESC_4	裝備強化
STR_WORLD_ENTRANCE_DESC_5	裝備附魔
STR_TERRITORIAL_WAL_DESC_1	玩家資訊
STR_TERRITORIAL_WAL_DESC_2	所在軍團
STR_TERRITORIAL_WAL_DESC_3	操作
STR_TERRITORIAL_WAL_DESC_4	敵人數量：
STR_TERRITORIAL_WAL_DESC_5	規則說明
STR_TERRITORIAL_WAL_DESC_6	建築簡介
STR_TERRITORIAL_WAL_DESC_7	軍團BOSS信息
STR_TERRITORIAL_WAL_DESC_8	刷新時間：
STR_TERRITORIAL_WAL_DESC_9	排名獎勵
STR_TERRITORIAL_WAL_DESC_10	boss傷害排名獎勵：
STR_TERRITORIAL_WAL_DESC_11	每日%s通過郵件發放
STR_TERRITORIAL_WAL_DESC_12	沒人挑戰過這個Boss
STR_TERRITORIAL_WAL_DESC_13	傷害積分
STR_TERRITORIAL_WAL_DESC_14	積分最高軍團全員可獲得歸屬獎勵：
STR_TERRITORIAL_WAL_DESC_15	已佔領
STR_TERRITORIAL_WAL_DESC_16	已掠奪
STR_TERRITORIAL_WAL_DESC_17	注意：每周玩法重置時將失去所有的傀儡！
STR_TERRITORIAL_WAL_DESC_18	注意：每周玩法重置時您將失去未開啟的秘匣！
STR_TERRITORIAL_WAL_DESC_19	永久免費
STR_TERRITORIAL_WAL_DESC_20	本次免費
STR_TERRITORIAL_WAL_DESC_21	您即將
STR_TERRITORIAL_WAL_DESC_22	消耗
STR_TERRITORIAL_WAL_DESC_23	傳送回
STR_TERRITORIAL_WAL_DESC_24	受到敵人幹擾，無法傳送
STR_TERRITORIAL_WAL_DESC_25	這個怪物過於強大，%d級後才能挑戰
STR_TERRITORIAL_WAL_DESC_26	個石碑
STR_TERRITORIAL_WAL_DESC_27	傳聞中傳送門開啟後可前往其他軍團掠奪寶藏！
STR_TERRITORIAL_WAL_DESC_28	不知何時搭建與領地門口的傳送門，看似平靜卻能感受到其中散發的絲絲寒意。
STR_TERRITORIAL_WAL_DESC_29	敵方軍團入侵我方領地的唯一入口！
STR_TERRITORIAL_WAL_DESC_30	正在搜尋可入侵的敵方軍團領地...
STR_TERRITORIAL_WAL_DESC_31	需加入軍團
STR_TERRITORIAL_WAL_DESC_32	搶寶！搶人！搶BOSS！
STR_TERRITORIAL_WAL_DESC_33	需要%d軍團
STR_TERRITORIAL_WAL_DESC_34	入侵
STR_KING_LV_LIMIT	領主等級達到
WORD_LEVEL	級
EQUIP_IMPROVE_STR_1	請做好準備：
EQUIP_IMPROVE_STR_2	目標裝備
EQUIP_IMPROVE_STR_3	強化圖紙
EQUIP_IMPROVE_STR_4	強化材料
EQUIP_IMPROVE_STR_5	強化結果預估
EQUIP_IMPROVE_STR_6	未選擇要強化的裝備
EQUIP_IMPROVE_STR_7	該裝備已強化至最高級
EQUIP_IMPROVE_STR_8	強化
EQUIP_IMPROVE_STR_9	強化完成
EQUIP_IMPROVE_STR_10	圖紙
EQUIP_IMPROVE_STR_11	材料
EQUIP_IMPROVE_STR_12	成功來之不易,且行且珍惜~
EQUIP_IMPROVE_CODE_401	該裝備無法強化
EQUIP_IMPROVE_CODE_402	強化材料不足
LIMINT_NUM_INFO	單次使用上限：
REMAIN_GET_MONEY_TIMES	剩餘次數：
CONGRATULATE_GET_ALL_MONEY	恭喜你已完成所有招財送元寶
CONGRATULATE_GET_ALL_MONEY2	vip達到%d級可獲得%d次招財次數
CONGRATULATE_GET_ALL_MONEY3	穩賺不賠
CONGRATULATE_GET_ALL_MONEY4	提升vip等級獲取更多招財次數!
CONGRATULATE_GET_ALL_MONEY5	本次最低可獲得:
CONGRATULATE_GET_ALL_MONEY6	鑽石送不停!
CURR_ACTIVITY_ALEADY_OVER	當前活動已結束
RANKING_NO_INLIST	未上榜
NO_RANK_INFO	暫無玩家登榜
NO_LEGION_INFO	暫無軍團登榜
NO_TEAM_INFO	暫無戰隊登榜
NO_FREE_LEGION_MEMBER	暫無空閑軍團成員
E_STR_PVP_WAR_DESC1	%d區
E_STR_PVP_WAR_DESC2	王者之戰數據異常
E_STR_PVP_WAR_DESC3	名
E_STR_PVP_WAR_DESC4	名之後
E_STR_PVP_WAR_DESC5	每周%s%s點開始晉級賽
E_STR_PVP_WAR_DESC6	很遺憾你止步於%d進%d，請下屆繼續努力
E_STR_PVP_WAR_DESC7	您正在比賽中，加油哦
E_STR_PVP_WAR_DESC8	很遺憾你沒有進入決賽，請下屆繼續努力
E_STR_PVP_WAR_DESC9	戰鬥尚未開始
E_STR_PVP_WAR_DESC10	恭喜你榮獲冠軍，成為三國武聖！
E_STR_PVP_WAR_DESC11	決賽期間無法查看戰鬥記錄
E_STR_PVP_WAR_DESC12	本服參賽人數已滿，未獲得參賽資格
E_STR_PVP_WAR_DESC13	未獲得參戰資格，無法查看
E_STR_PVP_WAR_DESC14	報名人數不足32人，決賽無法開啟
E_STR_PVP_WAR_DESC15	距離我的下一場比賽開始還有
E_STR_PVP_WAR_DESC16	距離下一場戰鬥開始還有
E_STR_PVP_WAR_DESC17	比賽即將開始，請做好準備！
E_STR_PVP_WAR_DESC18	群雄爭奪戰即將開始，請做好準備！
E_STR_PVP_WAR_DESC19	第%d場
E_STR_PVP_WAR_DESC20	決賽
E_STR_PVP_WAR_DESC21	非決賽期間不能查看人物信息
E_STR_PVP_WAR_DESC22	本輪晉級賽未開啟，周一開啟新一輪積分賽
E_STR_PVP_WAR_DESC23	此戰鬥並未生成戰報
E_STR_PVP_WAR_DESC24	成功
E_STR_PVP_WAR_DESC25	，獲得榮譽令牌
E_STR_PVP_WAR_DESC26	失敗
E_STR_PVP_WAR_DESC27	，未能獲得獎勵
E_STR_PVP_WAR_DESC28	排兵佈陣
E_STR_PVP_WAR_DESC29	準備戰鬥
E_STR_PVP_WAR_DESC30	虛位以待
E_STR_PVP_NO_FREE_COUNT	今日免費次數已用完，是否花費%d鑽石繼續挑戰？
E_STR_PVP_WAR_TIME_DESC1	距離我下一場比賽開始還有
E_STR_PVP_WAR_TIME_DESC2	距離當前階段結束還有
E_STR_PVP_WAR_WU	無
E_STR_PVP_WAR_AWARDS_DESC1	每日獎勵
E_STR_PVP_WAR_AWARDS_DESC2	排名獎勵
E_STR_PVP_WAR_AWARDS_DESC3	4強競猜
E_STR_PVP_WAR_AWARDS_DESC4	群雄競猜
E_STR_PVP_WAR_MATCH_DESC	今日免費次數已用完，是否花費%d鑽石繼續更換對手？
E_STR_PVP_WAR_BATTLE_DESC	今日免費次數已用完，是否花費%d鑽石繼續挑戰？
E_STR_TOKEN	榮譽令牌
E_STR_PVP_OPEN_LEVEL	王者之戰40級開放
E_STR_PVP_WAR_BATTLE_TIMES	今天剩餘免費挑戰次數：%d
E_STR_PVP_WAR_MATCH_TIMES	今天剩餘免費匹配次數：%d
E_STR_PVP_WAR_CANNOT_FIGHT	當前尚未匹配對手，無法戰鬥
E_STR_PVP_KNOCKOUT_DESC1	每個小組只能支持一人，是否支持此玩家？
E_STR_PVP_SUPPORT_SUCCESS	支持成功
E_STR_PVP_REVENGE_INFO	復仇只能進攻一次，且會消耗一次免費挑戰次數。是否現在發起復仇進攻
E_STR_PVP_NOT_OPEN	本服王者之戰暫未開放或已經結束，敬請期待下一屆
E_STR_PVP_NOT_OPEN_1	本服王者之戰正在進行中
E_STR_PVP_NOT_OPEN_2	本服王者之戰因人數不足未開放
LEGION_WAR_DESC1	參戰：
LEGION_WAR_DESC2	勝利：
LEGION_WAR_DESC3	前往備戰
LEGION_WAR_DESC4	匹配中...
LEGION_WAR_DESC5	距開戰剩餘時間：
LEGION_WAR_DESC6	勝率
LEGION_WAR_DESC7	距戰鬥結束剩餘時間：
LEGION_WAR_DESC8	下一段位獎勵：
LEGION_WAR_DESC9	戰 鬥 記 錄
LEGION_WAR_DESC10	我的貢獻
LEGION_WAR_DESC11	修築次數
LEGION_WAR_DESC12	進入城池可進行城池修築！
LEGION_WAR_DESC13	修 築
LEGION_WAR_DESC14	城 池 修 築
LEGION_WAR_DESC15	個人貢獻
LEGION_WAR_DESC16	修築等級
LEGION_WAR_DESC17	修築進度
LEGION_WAR_DESC18	普 通 修 築
LEGION_WAR_DESC19	高 級 修 築
LEGION_WAR_DESC20	以上
LEGION_WAR_DESC21	城池等級:
LEGION_WAR_DESC22	守軍
LEGION_WAR_DESC23	攻陷獎勵:
LEGION_WAR_DESC24	您參與了修築！
LEGION_WAR_DESC25	暗
LEGION_WAR_DESC26	明
LEGION_WAR_DESC27	每個玩家可以被增派2次，但不能增派在同一級別城池。
LEGION_WAR_DESC28	增 派 守 軍
LEGION_WAR_DESC29	撤銷駐守成功！
LEGION_WAR_DESC30	撤銷駐守失敗！
LEGION_WAR_DESC31	是否將%s撤離該駐防位
LEGION_WAR_DESC32	駐守成功！
LEGION_WAR_DESC33	駐守失敗！軍團戰準備階段開啟之後加入的團員不能參與駐守！
LEGION_WAR_DESC34	只能在準備階段修築！
LEGION_WAR_DESC35	只能在準備階段調整防守！
LEGION_WAR_DESC36	只有軍團長，副軍團長可以布防！
LEGION_WAR_DESC37	戰場已刷新！
LEGION_WAR_DESC38	在軍團戰參戰達到指定挑戰次數就可以領取對應獎勵
LEGION_WAR_DESC39	團戰獎勵
LEGION_WAR_DESC40	參戰獎勵
LEGION_WAR_DESC41	分以上
LEGION_WAR_DESC42	無限制
LEGION_WAR_DESC43	軍團限購
LEGION_WAR_DESC44	購買權限
LEGION_WAR_DESC45	消耗貢獻
LEGION_WAR_DESC46	您要買的卡已被軍團其他成員購買！請刷新戰場信息！
LEGION_WAR_DESC47	權限不足不能購買！
LEGION_WAR_DESC48	已經沒有購買次數了！
LEGION_WAR_DESC49	貢獻不足！修築可以獲得貢獻！
LEGION_WAR_DESC50	個人限購
LEGION_WAR_DESC51	還需%s次
LEGION_WAR_DESC52	攻擊次數不足！
LEGION_WAR_DESC53	攻擊了
LEGION_WAR_DESC54	戰鬥勝利
LEGION_WAR_DESC55	戰鬥失敗
LEGION_WAR_DESC56	您還有%d張%s，是否對該隱藏單位使用?
LEGION_WAR_DESC57	你有一張強襲卡，是否對該城池使用該卡?
LEGION_WAR_DESC58	攻擊次數增加！
LEGION_WAR_DESC59	查 看 戰 場
LEGION_WAR_DESC60	歷 史 戰 績
LEGION_WAR_DESC61	軍團戰勝利獎勵是失敗的
LEGION_WAR_DESC62	倍
LEGION_WAR_DESC63	段 位 總 覽
LEGION_WAR_DESC64	軍團總數:
LEGION_WAR_DESC65	本服軍團:
LEGION_WAR_DESC66	修築效果：
LEGION_WAR_DESC67	軍團戰勛
LEGION_WAR_DESC68	準備階段不能查看敵軍信息！
LEGION_WAR_DESC69	只有戰鬥階段才可以攻擊敵方！
LEGION_WAR_DESC70	該城池目前還不可攻擊！
LEGION_WAR_DESC71	目前為第一屆軍團爭霸賽，暫無歷史排名！
LEGION_WAR_DESC72	只有戰鬥階段可購買道具卡！
LEGION_WAR_DESC73	新加入成員不能參加本次軍團戰！
LEGION_WAR_DESC74	商品詳情
LEGION_WAR_DESC75	商品列表
LEGION_WAR_DESC76	探查卡數量不足！
LEGION_WAR_DESC77	強襲卡數量不足！
LEGION_WAR_DESC78	隱蔽中...
LEGION_WAR_DESC79	已暴露...
LEGION_WAR_DESC80	已擊破...
LEGION_WAR_DESC81	匹配不到敵人！
LEGION_WAR_DESC82	勝率：
LEGION_WAR_DESC83	本輪積分：
LEGION_WAR_DESC84	直接挑戰
LEGION_WAR_DESC85	距下屆軍團戰剩餘時間：
LEGION_WAR_DESC86	已使用：
LEGION_WAR_DESC87	魔法商店
LEGION_WAR_DESC88	駐守
SHIPPER_REMAINDER	剩餘：
FREE_TIMES_DESC	次
LEGION_WAR_SERVER_ERROR1	軍團戰數據錯誤請重試！
LEGION_WAR_SERVER_ERROR2	軍團戰伺服器不在合適階段！
LEGION_WAR_SERVER_ERROR3	軍團戰第一輪數據尚未準備好！
LEGION_WAR_SERVER_ERROR4	該城池已修築至頂級！請刷新戰場信息
LEGION_WAR_SERVER_ERROR5	該玩家正在被攻擊
LEGION_WAR_SERVER_ERROR6	該玩家已死亡
STR_BATTLE_ERROR	戰鬥異常，請重試
LEGION_WAR_BTN_DESC_1	獎勵規則
LEGION_WAR_BTN_DESC_2	歷史戰績
LEGION_WAR_BTN_DESC_3	排行榜
LEGION_WAR_BTN_DESC_4	規則
LEGION_WAR_DESC_4	匹配對手...
LEGION_WAR_DESC_5	完成速度:
LEGION_DUTY_DEC_1	%s在篝火活動中，通過加火觸發了天降紅包大獎勵
LEGION_DUTY_DEC_2	%s帶領軍團首次擊殺LV.%d級軍團BOSS，榮獲首殺的獎勵與榮耀
LEGION_DUTY_DEC_3	在本輪軍團BOSS活動中%s以%s傷害榮獲MVP
MAIL_STR_1	荒地
STR_LOGIN_DAY_COUNT	累計登入
LOGIN_GIFT_DESC_STR	累計登入天數可獲取豪華獎勵!
STR_AVRECRUIT	在酒館進行
STR_AVRECRUIT_ORDINARY	次平凡的招募
AVRECRUIT_ORDINARY_DESC	完成平凡的招募,獲取豪華獎勵!
STR_AVRECRUIT_SENIOR	次奢華的招募
AVRECRUIT_SENIOR_DESC	完成奢華的招募,獲取豪華獎勵!
STR_DOUBLE_DESC	村莊地塊獎勵雙倍!
UNDER_LEVEL_OPEN	未達到開放等級
CAVE_GET_DICE	恭喜獲得骰子1顆
STRENGHTH_TITLE	恭喜進階
ACTIVITY_WEEKCARD_1	大本營魔法陣產量
ACTIVITY_WEEKCARD_2	購買後立刻獲得
ACTIVITY_WEEKCARD_3	連續%d天每天獲得：
ACTIVITY_WEEKCARD_4	累計獲得
ACTIVITY_WEEKCARD_5	購買贈送：
ACTIVITY_WEEKCARD_6	(可重復購買)
ACTIVITY_WEEKCARD_7	剩餘天數：%d天
ACTIVITY_WEEKCARD_8	尚未開通
ACTIVITY_MONTHCARD_1	購買後立刻獲得
ACTIVITY_MONTHCARD_2	，VIP4可領取額外獎勵
ACTIVITY_GROWFUND_1	花費
ACTIVITY_GROWFUND_2	購買基金立即獲得
ACTIVITY_GROWFUND_3	最高可額外獲得
ACTIVITY_GROWFUND_4	vip等級不足
ACTIVITY_GROWFUND_5	成長基金
ACTIVITY_GROWFUND_6	全民獎勵
ACTIVITY_GROWFUND_7	全服購買人數達到
ACTIVITY_GROWFUND_8	人
ACTIVITY_GROWFUND_9	限
ACTIVITY_GROWFUND_10	購買成長基金後即可領取
ACTIVITY_GROWFUND_11	購買提示
ACTIVITY_GROWFUND_12	是否購買成長基金
BOSS_INFO_TITLE_TX	敵 方 英 雄
STR_SPECIAL_ATT_TITLE	特殊加成:
STR_SPECIAL_ATT_DESC1	對全體上陣單位生效
STR_SPECIAL_ATT_DESC2	獲得後即可激活
PEOPLE_KING_CHANGE_BTN	查看屬性
PEOPLE_KING_UNLOCK_DESC	%s級開啟%s進階
ACTIVITY_TAVERN_RECRUIT_1	每次奢華招募額外贈送：
ACTIVITY_TAVERN_RECRUIT_2	再進行
ACTIVITY_TAVERN_RECRUIT_3	次奢華招募可兌換
ACTIVITY_TAVERN_RECRUIT_4	名遠古英雄！
ACTIVITY_TAVERN_RECRUIT_5	恭喜您已獲得所有派對福利！
ACTIVITY_TAVERN_RECRUIT_6	前往酒館
ACTIVITY_TAVERN_RECRUIT_7	立即兌換
ACTIVITY_TAVERN_RECRUIT_8	剩餘兌換次數：
ACTIVITY_COST_1	活動期間達到指定鑽石消耗可獲得豪華獎勵！
ACTIVITY_COST_2	活動期間累計消耗
ACTIVITY_HUAMN_ARMS_1	活動期間聖武達到指定等級，可獲得限時聖武進階石。限時進階石請及時使用，以免造成損失。
ACTIVITY_HUAMN_ARMS_2	活動期間聖武達到 %d 階
ACTIVITY_HUAMN_WING_1	活動期間聖翼達到指定等級，可獲得限時聖翼進階石。限時進階石請及時使用，以免造成損失。
ACTIVITY_HUAMN_WING_2	活動期間聖翼達到 %d 階
ACTIVITY_HUAMN_MOUNT_1	活動期間聖騎達到指定等級，可獲得限時聖騎進階石。限時進階石請及時使用，以免造成損失。
ACTIVITY_HUAMN_MOUNT_2	活動期間聖騎達到 %d 階
ACTIVITY_GIFT_BAG_STR1	獎勵內容
ACTIVITY_GIFT_BAG_STR2	點擊查看詳細
ACTIVITY_GIFT_BAG_STR3	購買禮包即可獲得
ACTIVITY_GIFT_BAG_TIME_STR1	%s天%s時
ACTIVITY_GIFT_BAG_TIME_STR2	%s時%s分
ACTIVITY_GIFT_BAG_TIME_STR3	%s分%s秒
ACTIVITY_GIFT_BAG_BTN_STR1	常駐
ACTIVITY_GIFT_BAG_BTN_STR2	每周
ACTIVITY_GIFT_BAG_BTN_STR3	每月
ACTIVITY_GIFT_BAG_BTN_STR4	限時
ACTIVITY_GIFT_BAG_BTN_STR5	限購
ACTIVITY_GIFT_BAG_BTN_STR6	特賣
ACTIVITY_GIFT_BAG_CODE_STR101	未達成購買條件
ACTIVITY_GIFT_BAG_CODE_STR102	已達到購買上限
ACTIVITY_GIFT_BAG_CODE_STR103	購買材料不足
ACTIVITY_LIMIT_EXCHANGE_1	活動期間使用遊戲道具換取所需資源，超低折扣，過時不候
ACTIVITY_LIMIT_EXCHANGE_2	兌換
ACTIVITY_LIMIT_EXCHANGE_3	折
ACTIVITY_LIMIT_EXCHANGE_4	剩餘：
ACTIVITY_LIMIT_EXCHANGE_5	道具不足無法兌換
DRAGON_GEM_TIPS_DESC1	龍晶按百分比提升巨龍屬性。
DRAGON_GEM_TIPS_DESC2	可用於：龍晶合成、龍晶轉換、龍晶鑲嵌
DRAGON_GEM_TIPS_DESC3	可用於：龍晶合成、龍晶鑲嵌
DRAGON_GEM_TIPS_DESC4	鑲嵌龍晶石可提升巨龍等級
DRAGON_GEM_TIPS_DESC5	龍晶石
ACTIVITY_GIFT_BAG_STR4	已售罄
LEGION_WAR_AWARD_STR1	每輪軍團戰結束後根據段位可獲得的獎勵。
LEGION_WAR_AWARD_STR2	段位
LEGION_WAR_AWARD_STR3	基礎獎勵
LEGION_WAR_AWARD_STR4	勝利獎勵
COMMON_STR_NOT_OPEN_QQ_LOGIN	暫未開放QQ登入
TOWER_STR_CAN_NOT_RESET	無法重置
TOWER_STR_CAN_NO_COUNT	今日已無重置次數
THIRD_PAY_DESC_1	選擇支付方式
THIRD_PAY_DESC_2	微信支付
THIRD_PAY_DESC_3	支付寶支付
PEOPLE_KING_CHANGELOOK_VALUE_NAME1	聖武全屬性
PEOPLE_KING_CHANGELOOK_VALUE_NAME2	聖翼全屬性
PEOPLE_KING_CHANGELOOK_VALUE_NAME3	聖騎全屬性
LEGION_NOT_OPEN_STR	軍團功能尚未開啟
TEAM_NOT_OPEN_STR	戰隊功能尚未開啟
STR_WEAR_WITH_HEAD	手動穿戴
STR_AUTO_WEAR_EQUIP_DESC_1	自動穿戴完畢
ACTIVITY_GIFT_BAG_STR5	原價：%s%s
STR_NO_OPEN_PAY	儲值未開放
LEGION_WAR_RANK	軍團段位:
LEGION_WAR_CARD_BAG_STR1	準備階段使用
LEGION_WAR_CARD_BAG_STR2	戰鬥階段使用
LEGION_WAR_CARD_BAG_STR3	修築介面使用
LEGION_WAR_CARD_BAG_STR4	挑戰介面使用
LEGION_WAR_CARD_BAG_STR5	城池介面使用
LEGION_WAR_CARD_BAG_STR6	點擊城池使用
LEGION_WAR_USE_CARD_STR1	使用魔法卡
LEGION_WAR_USE_CARD_STR2	點擊選擇可使用的魔法卡
LEGION_WAR_USE_CARD_STR3	點擊空白位置繼續
LEGION_WAR_DESC_6	魔法卡
LEGION_WAR_DESC_7	修築狀態:
LEGION_WAR_DESC_8	修築速度:
LEGION_WAR_DESC_9	%s/小時
LEGION_WAR_DESC_10	閑置中
LEGION_WAR_DESC_11	修築中
LEGION_WAR_DESC_12	我的狀態:
LEGION_WAR_DESC_13	無人修築
LEGION_WAR_DESC_14	城池駐防加成
LEGION_WAR_DESC_15	修築可提升防守英雄屬性
LEGION_WAR_DESC_16	暫無加成屬性
LEGION_WAR_DESC_17	挑戰確認
LEGION_WAR_DESC_18	選擇可使用魔法卡
LEGION_WAR_DESC_19	暫無可使用魔法卡
LEGION_WAR_DESC_20	挑戰時生效
LEGION_WAR_DESC_21	戰報
LEGION_WAR_DESC_22	未知玩家
LEGION_WAR_DESC_23	第%s屆軍團戰
LEGION_WAR_DESC_24	攻擊次數:
LEGION_WAR_DESC_25	加入戰鬥
LEGION_WAR_CODE121	玩家正在此城池増築
CHECK_INFO_1	英雄詳情
BAG_PART_TIPS_1	覺醒屬性：
BAG_PART_TIPS_2	部位覺醒屬性：
BAG_PART_TIPS_3	覺醒情況：
BAG_PART_TIPS_4	寶石總屬性：
BAG_PART_TIPS_5	寶石覺醒情況：
BAG_PART_TIPS_6	無鑲嵌寶石
BAG_PART_TIPS_7	英雄部位可提升該部位穿戴裝備的基礎屬性
BAG_PART_TIPS_8	英雄部位尚未開啟
RECHARGE_FAILED	儲值失敗
PRAY_1	恢復1點
PRAY_2	我的願望
PRAY_3	（明日登入打開該頁面即可領取）
PRAY_4	加入願望
PRAY_5	點擊道具完成祈願
PRAY_6	祈願後明天登入即可獲得祈願道具
PRAY_7	該道具已加入願望
PRAY_8	許願次數不足
PRAY_9	活動已經結束
STR_UNLOCK_ALL_TALENT	已解鎖全部天賦
TAVERN_BTN_TX6	置換
EXCHANGE_HERO_STR1	英雄置換
EXCHANGE_HERO_STR2	點擊選擇所需轉換的英雄卡片
EXCHANGE_HERO_STR3	僅可置換已激活圖鑒的英雄
EXCHANGE_HERO_STR4	擁有量:%s
EXCHANGE_HERO_STR5	一鍵置入
EXCHANGE_HERO_STR6	上陣中...
EXCHANGE_HERO_STR7	所需資源不足
EXCHANGE_HERO_STR8	已達最大數量
VIP_GIFT_STR1	達到指定vip等級可購買專屬豪華禮包，每級禮包只可購買一次。
VIP_GIFT_STR2	VIP%s
VIP_GIFT_STR3	專屬禮包
VIP_GIFT_STR4	限購1次
CANNOT_CHECK_INFO	神秘力量阻止了您的窺探
SOLDIER_AFTER_LVUP_1	恭喜解鎖新部隊
SOLDIER_AFTER_LVUP_2	恭喜提升部隊數量
SOLDIER_AFTER_LVUP_3	恭喜解鎖新部隊技能
PHARAOH_INFO_1	解封倒計時
PHARAOH_INFO_2	時
PHARAOH_INFO_3	分
PHARAOH_INFO_4	秒
PHARAOH_INFO_5	解鎖後即可獲得該英雄
PHARAOH_INFO_6	英雄已解封
PHARAOH_INFO_7	解救條件
SOLDIER_STAGE_DESC	等階
SOLDIER_NUM_DESC	部隊數量：
STR_BATTLE_GUIDE1_TXT_1	吾名%s， 神龍助我！
STR_BATTLE_GUIDE1_TXT_2	無名之輩，獻上你的女人和胯下之龍
STR_BATTLE_GUIDE1_TXT_3	神龍佑我~
STR_BATTLE_GUIDE1_TXT_4	勇士！我敬佩你的勇氣！此乃我的徽章，能夠在需要的時候幫到你，若能經受考驗，我將在前方等著你~
STR_SWITCH_ACCOUNT	切換帳號
ACTIVITY_COUNTDOWN	活動倒計時：
WORLD_WAR_STR_RANK_TX1	冠軍
WORLD_WAR_STR_RANK_TX2	亞軍
WORLD_WAR_STR_RANK_TX3	季軍
WORLD_WAR_STR_1	當前排名:
WORLD_WAR_STR_2	當前積分:
WORLD_WAR_STR_3	戰績
WORLD_WAR_STR_4	挑戰
WORLD_WAR_STR_5	積分獎勵
WORLD_WAR_STR_6	王者獎勵
WORLD_WAR_STR_7	排名
WORLD_WAR_STR_8	當前玩家排名
WORLD_WAR_STR_9	排名獎勵
WORLD_WAR_STR_10	本段玩家最低積分:
WORLD_WAR_STR_11	積分賽結束後將根據玩家排名發放郵件獎勵
WORLD_WAR_STR_12	王者賽結束後將根據玩家排名發放郵件獎勵
WORLD_WAR_MAIN_1	本屆王者之戰已結束
WORLD_WAR_MAIN_2	積分賽
WORLD_WAR_MAIN_3	%d強賽
WORLD_WAR_MAIN_4	半決賽
WORLD_WAR_MAIN_5	決賽
WORLD_WAR_MAIN_6	開始倒計時：
WORLD_WAR_MAIN_7	結束倒計時：
WORLD_WAR_MAIN_8	準備階段結束：
WORLD_WAR_MAIN_9	戰鬥階段結束：
WORLD_WAR_MAIN_10	獎勵
WORLD_WAR_MAIN_11	膜拜
WORLD_WAR_MAIN_12	獲得賞賜：
WORLD_WAR_MAIN_13	每日僅可膜拜1次
WORLD_WAR_MAIN_14	積分賽暫未開始
WORLD_WAR_MAIN_15	準備階段
WORLD_WAR_MAIN_16	戰鬥階段
WORLD_WAR_MAIN_17	本屆王者之戰積分賽已結束
WORLD_WAR_DESC_1	挑戰高積分玩家可獲取更高的積分
WORLD_WAR_DESC_2	王者之戰
WORLD_WAR_DESC_3	不彈出消耗確認
WORLD_WAR_DESC_4	今日免費挑戰次數:
WORLD_WAR_DESC_5	戰勝可得積分:
WORLD_WAR_DESC_6	支持
WORLD_WAR_DESC_7	選擇你要支持的玩家：
WORLD_WAR_DESC_8	支持他
WORLD_WAR_DESC_9	參與支持獎勵：
WORLD_WAR_DESC_10	戰報回放
WORLD_WAR_DESC_11	場次
WORLD_WAR_DESC_12	淘汰
WORLD_WAR_DESC_13	勝利
WORLD_WAR_DESC_14	決賽回放
WORLD_WAR_DESC_15	%s點開始
WORLD_WAR_DESC_16	%d強賽
WORLD_WAR_DESC_17	組
WORLD_WAR_DESC_18	距離晉級賽開始還有：
WORLD_WAR_DESC_101	派兵佈陣
WORLD_WAR_DESC_102	切換
WORLD_WAR_DESC_103	我的支持
WORLD_WAR_DESC_104	身價排行
WORLD_WAR_DESC_105	我的戰績
WORLD_WAR_DESC_106	我方
WORLD_WAR_DESC_107	敵方
HOOKBOSS_GO	哥布林逃走啦！
HOOKBOSS_FAILE	哥布林捕捉失敗！
STR_CITY_BUILDING_NAME_1	競技場
STR_CITY_BUILDING_NAME_2	勇者之塔
STR_CITY_BUILDING_NAME_3	祭壇
STR_CITY_BUILDING_NAME_4	郵箱
STR_CITY_BUILDING_NAME_5	商店
STR_CITY_BUILDING_NAME_6	酒館
STR_CITY_BUILDING_NAME_7	戰隊
STR_CITY_BUILDING_NAME_8	地下世界
STR_CITY_BUILDING_NAME_9	軍團
STR_CITY_BUILDING_NAME_10	榮譽殿堂
STR_CITY_BUILDING_NAME_11	點金雕像
EXCHANGE_HERO_STR9	未選中英雄
LEGION_PLACE	軍團領地
TEAM_PLACE	戰隊領地
STR_BATTLE_FIGHT_VERIFY_FAILED	戰鬥校驗失敗
HAVE_POS	虛位以待
TRANSFER_WORLD_DESC	（傳說這裡有很多寶藏）
STR_KING	領主
EXCHANGE_HERO_STR10	置入英雄
LEGION_WAR_DESC_26	成功使用魔法卡
LEGION_WAR_DESC_27	你的軍團未獲得參戰資格
LEGION_WAR_DESC_28	參戰條件:
LEGION_WAR_DESC_29	①軍團達到%s級
LEGION_WAR_DESC_30	②軍團人數≥%s
LEGION_WAR_DESC_31	軍團%s級開啟
LEGION_WAR_DESC_32	暫無歷史戰績哦!
