Key	文本内容
text_talent_5014_2	己方有英雄死亡時，會回復自身20%怒氣值
text_talent_5015_1	聖騎士存在於場上時，全體己方單位受到傷害降低10%
text_talent_5015_2	聖騎士存在於場上時，全體己方單位負面抗性提升30%
text_talent_5016_1	技能暴擊率提升30%
text_talent_5016_2	戰鬥開始時，暴擊傷害提升75%，持續25秒
text_talent_5017_1	戰鬥開始時，釋放一次【巨盾守護】技能
text_talent_5017_2	受到來自英雄的普通攻擊時，額外回復3%怒氣值
text_talent_5018_1	每擊殺一個敵方英雄，提升自身10%的攻擊力，效果持續到戰鬥結束（可疊加）
text_talent_5018_2	戰鬥開始時，立即釋放1次【銀月之箭】
text_talent_5019_1	自身死亡時，釋放一次【靜默法術】技能
text_talent_5019_2	攻擊已經沉默了的單位，傷害提升30%
text_talent_5020_1	【亡靈波】彈射次數+4
text_talent_5020_2	發動【亡靈波】所需普通攻擊次數-2
text_talent_5021_1	戰鬥開始的前15秒內受到神之賜福，自身攻防提升12%
text_talent_5021_2	受到來自英雄的普通攻擊時，額外回復3%怒氣值
text_talent_5022_1	每次普通攻擊額外回復5%怒氣值
text_talent_5022_2	奇特博士死亡時，會在死亡位置召喚出1只地獄火
text_talent_5023_1	發動【英勇沖撞】所需普通攻擊次數-1
text_talent_5023_2	對遠程單位克制增強25%
text_talent_5024_1	攻擊無視敵方10%防禦
text_talent_5024_2	每擊殺1個敵方英雄，攻速提升15%，持續至戰鬥結束（可疊加）
text_talent_5025_1	對生命值低於50%的目標造成15%額外傷害
text_talent_5025_2	己方有英雄死亡時，會回復自身20%怒氣值
text_talent_5026_1	人魚公主存在於場上時，全體己方英雄怒氣回復速度提升10%
text_talent_5026_2	人魚公主存在於場上時，全體己方單位受到治療效果提升20%
text_talent_5027_1	每次有敵方英雄死亡時，自身可以回復8%的血量
text_talent_5027_2	首次死亡時，死亡大帝會以50%的生命值重生
text_talent_5028_1	技能暴擊率提升30%
text_talent_5028_2	緋龍女巫每次普通攻擊，自身暴擊傷害提升3%，持續至戰鬥結束（可疊加）
text_talent_5029_1	受到來自英雄的普通攻擊時，額外回復2%怒氣值
text_talent_5029_2	自身死亡時，釋放一次【地龍突刺】技能
text_talent_5030_1	每次普通攻擊額外回復5%怒氣值
text_talent_5030_2	技能暴擊率提升40%
text_talent_5031_1	發動【巨爪猛擊】所需普通攻擊次數-1
text_talent_5031_2	攻擊血量低於50%的目標時，輸出傷害將提高20%
text_talent_5032_1	戰鬥開始時，釋放一次【龍晶禁錮】技能
text_talent_5032_2	龍母的技能攻擊有2%概率直接致死目標
text_talent_7001_1	待配置
text_talent_7001_2	待配置
text_talent_7002_1	待配置
text_talent_7002_2	待配置
text_talent_7003_1	待配置
text_talent_7003_2	待配置
text_talent_7004_1	待配置
text_talent_7004_2	待配置
text_skill_1000000_effectName1_1	【守護】
text_skill_1000000_effectDesc1_1	額外回復目標已損失血量5%的生命值
text_skill_1000000_effectName1_2	【護佑】
text_skill_1000000_effectDesc1_2	治療目標提升至2個
text_skill_1000000_effectName2_1	【破甲一擊】
text_skill_1000000_effectDesc2_1	被命中目標防禦降低10%，持續10秒
text_skill_1000000_effectName2_2	【覺醒力量】
text_skill_1000000_effectDesc2_2	無視目標40%防禦
text_skill_5001_effectName1_1	【自然愈合】
text_skill_5001_effectDesc1_1	額外回復自身已損失血量5%的生命值
text_skill_5001_effectName1_2	【森語之力】
text_skill_5001_effectDesc1_2	【樹靈守護】將對森語國王及其部隊生效
text_skill_5001_effectName2_1	【寄生孢子】
text_skill_5001_effectDesc2_1	被纏繞單位受到傷害提升16.67%
text_skill_5001_effectName2_2	【自然之怒】
text_skill_5001_effectDesc2_2	被纏繞單位將喪失一切行動能力
text_skill_5002_effectName1_1	【叢林祝福】
text_skill_5002_effectDesc1_1	額外回復目標英雄5%怒氣
text_skill_5002_effectName1_2	【叢林守護】
text_skill_5002_effectDesc1_2	使目標在3秒內免疫一切傷害
text_skill_5002_effectName2_1	【叢林印記】
text_skill_5002_effectDesc2_1	治療中單位防禦提升5.33%
text_skill_5002_effectName2_2	【叢林呼喚】
text_skill_5002_effectDesc2_2	技能持續時間內額外回復己方單位2.4%血量
text_skill_5003_effectName1_1	【雷罰降臨】
text_skill_5003_effectDesc1_1	燃燒目標英雄4%怒氣
text_skill_5003_effectName1_2	【雷霆之怒】
text_skill_5003_effectDesc1_2	【怒雷擊】有83.33%機率造成暴擊傷害
text_skill_5003_effectName2_1	【雷霆覺醒】
text_skill_5003_effectDesc2_1	無視目標35.91%防禦
text_skill_5003_effectName2_2	【雷電擴散】
text_skill_5003_effectDesc2_2	隨機部隊數提升至5個
text_skill_5004_effectName1_1	【弱點擊破】
text_skill_5004_effectDesc1_1	額外附加目標當前血量6%的傷害
text_skill_5004_effectName1_2	【獵殺】
text_skill_5004_effectDesc1_2	【暗殺】將同時攻擊2個目標
text_skill_5004_effectName2_1	【穿甲彈】
text_skill_5004_effectDesc2_1	無視目標23.94%防禦
text_skill_5004_effectName2_2	【爆燃】
text_skill_5004_effectDesc2_2	額外附加目標已損失血量35%的傷害
text_skill_5005_effectName1_1	【猩紅之力】
text_skill_5005_effectDesc1_1	【嗜血】狀態下受到傷害降低7.43%
text_skill_5005_effectName1_2	【血之狂暴】
text_skill_5005_effectDesc1_2	攻擊提升效果增強50%
text_skill_5005_effectName2_1	【碎甲】
text_skill_5005_effectDesc2_1	每一擊額外附加目標已損失血量2.5%的傷害
text_skill_5005_effectName2_2	【狂亂】
text_skill_5005_effectDesc2_2	無視目標40%防禦
text_skill_5006_effectName1_1	【生命吸收】
text_skill_5006_effectDesc1_1	對目標造成傷害的11.25%將轉化為美杜莎的生命值
text_skill_5006_effectName1_2	【蛇族秘術】
text_skill_5006_effectDesc1_2	攻擊目標提升至3個
text_skill_5006_effectName2_1	【石化之眼】
text_skill_5006_effectDesc2_1	石化時間延長0.38秒
text_skill_5006_effectName2_2	【蛇發魔力】
text_skill_5006_effectDesc2_2	【石化凝視】對小兵造成1.5倍傷害
text_skill_5007_effectName1_1	【天堂十字】
text_skill_5007_effectDesc1_1	【聖光十字】使敵人防禦降低8.35%
text_skill_5007_effectName1_2	【聖焰之力】
text_skill_5007_effectDesc1_2	【聖光十字】效果增強50%
text_skill_5007_effectName2_1	【神聖洗禮】
text_skill_5007_effectDesc2_1	無視目標21.55%防禦
text_skill_5007_effectName2_2	【審判力量】
text_skill_5007_effectDesc2_2	【神聖審判】有20%機率造成暴擊傷害
text_skill_5008_effectName1_1	【專注Ⅰ】
text_skill_5008_effectDesc1_1	【孤注一擲】效果提升15%
text_skill_5008_effectName1_2	【專注Ⅱ】
text_skill_5008_effectDesc1_2	【孤注一擲】效果提升50%
text_skill_5008_effectName2_1	【光明之力Ⅰ】
text_skill_5008_effectDesc2_1	【光明箭雨】暴擊機率提升13.47%
text_skill_5008_effectName2_2	【光明之力Ⅱ】
text_skill_5008_effectDesc2_2	【光明箭雨】暴擊機率提升25%
text_skill_5009_effectName1_1	【奧術之鋒】
text_skill_5009_effectDesc1_1	【奧義突斬】效果提升15%
text_skill_5009_effectName1_2	【戰鬥意志】
text_skill_5009_effectDesc1_2	【奧義突斬】效果提升50%
text_skill_5009_effectName2_1	【烈焰炙烤】
text_skill_5009_effectDesc2_1	無視目標21.55%防禦
text_skill_5009_effectName2_2	【熔岩之力】
text_skill_5009_effectDesc2_2	【烈焰沖擊】有20%機率造成暴擊傷害
text_skill_5010_effectName1_1	【箭術精通Ⅰ】
text_skill_5010_effectDesc1_1	【分裂箭】攻擊無視目標15%防禦
text_skill_5010_effectName1_2	【箭術精通Ⅱ】
text_skill_5010_effectDesc1_2	【分裂箭】可以同時攻擊7個目標
text_skill_5010_effectName2_1	【黑暗之力Ⅰ】
text_skill_5010_effectDesc2_1	【黑暗之箭】效果提升10.77%
text_skill_5010_effectName2_2	【黑暗之力Ⅱ】
text_skill_5010_effectDesc2_2	【黑暗之箭】效果提升20%
text_skill_5011_effectName1_1	【毒霧蔓延】
text_skill_5011_effectDesc1_1	【瘟疫酸霧】效果提升15%
text_skill_5011_effectName1_2	【瘟疫爆發】
text_skill_5011_effectDesc1_2	【瘟疫酸霧】效果提升50%
text_skill_5011_effectName2_1	【致命】
text_skill_5011_effectDesc2_1	【奪命追擊】效果提升10.77%
text_skill_5011_effectName2_2	【撕裂】
text_skill_5011_effectDesc2_2	每次攻擊額外附加目標已損失血量18%的傷害
text_skill_5012_effectName1_1	【大廚天賦】
text_skill_5012_effectDesc1_1	【憤怒敲擊】有30%機率造成暴擊傷害
text_skill_5012_effectName1_2	【饕餮盛宴】
text_skill_5012_effectDesc1_2	【憤怒敲擊】效果提升50%
text_skill_5012_effectName2_1	【廚具的力量】
text_skill_5012_effectDesc2_1	【黑鍋庇護】效果提升10.77%
text_skill_5012_effectName2_2	【廚具的憤怒】
text_skill_5012_effectDesc2_2	【黑鍋庇護】效果提升20%
text_skill_5013_effectName1_1	【毒蛇之牙】
text_skill_5013_effectDesc1_1	【蛇棒守衛】無視目標30%防禦
text_skill_5013_effectName1_2	【進擊蛇棒】
text_skill_5013_effectDesc1_2	【蛇棒守衛】50%機率造成暴擊傷害
text_skill_5013_effectName2_1	【流沙之力】
text_skill_5013_effectDesc2_1	【混亂風暴】傷害提升15.39%
text_skill_5013_effectName2_2	【流沙瀑布】
text_skill_5013_effectDesc2_2	【混亂風暴】有20%機率造成暴擊傷害
text_skill_5014_effectName1_1	【蛇形纏身】
text_skill_5014_effectDesc1_1	變蛇單位受到傷害提升24.98%
text_skill_5014_effectName1_2	【蛇之笛】
text_skill_5014_effectDesc1_2	【異變之術】效果提升50%
text_skill_5014_effectName2_1	【埃及秘術】
text_skill_5014_effectDesc2_1	【士氣鼓舞】效果提升10.78%
text_skill_5014_effectName2_2	【上古之光】
text_skill_5014_effectDesc2_2	【士氣鼓舞】效果提升20%
text_skill_5015_effectName1_1	【聖光庇護】
text_skill_5015_effectDesc1_1	額外回復目標已損失血量5%的生命值
text_skill_5015_effectName1_2	【信仰之力】
text_skill_5015_effectDesc1_2	【聖光】治療效果提升50%
text_skill_5015_effectName2_1	【守護之力】
text_skill_5015_effectDesc2_1	【神聖守護】持續時間內受到技能傷害降低21.57%
text_skill_5015_effectName2_2	【神聖祝福】
text_skill_5015_effectDesc2_2	額外回復目標已損失血量6%的生命值
text_skill_5016_effectName1_1	【烈火焚身】
text_skill_5016_effectDesc1_1	【熔岩爆裂】對小兵造成1.2倍傷害
text_skill_5016_effectName1_2	【火焰地獄】
text_skill_5016_effectDesc1_2	【熔岩爆裂】有50%機率造成暴擊傷害
text_skill_5016_effectName2_1	【奧術精研】
text_skill_5016_effectDesc2_1	聚能閃電有10.77%機率造成暴擊傷害
text_skill_5016_effectName2_2	【秘法之力】
text_skill_5016_effectDesc2_2	無視目標40%防禦
text_skill_5017_effectName1_1	【戰士之怒】
text_skill_5017_effectDesc1_1	【瘋狂刺擊】對小兵造成1.2倍傷害
text_skill_5017_effectName1_2	【戰士血統】
text_skill_5017_effectDesc1_2	【瘋狂刺擊】有95%機率造成暴擊傷害
text_skill_5017_effectName2_1	【堅毅之盾】
text_skill_5017_effectDesc2_1	【巨盾守護】效果提升10.78%
text_skill_5017_effectName2_2	【終極守護】
text_skill_5017_effectDesc2_2	【巨盾守護】效果提升20%
text_skill_5018_effectName1_1	【射手天賦】
text_skill_5018_effectDesc1_1	射出箭矢傷害效果提升20%
text_skill_5018_effectName1_2	【百發百中】
text_skill_5018_effectDesc1_2	射出箭矢有35%機率造成暴擊傷害
text_skill_5018_effectName2_1	【月之光】
text_skill_5018_effectDesc2_1	【銀月之箭】無視目標33.15%防禦
text_skill_5018_effectName2_2	【月之華】
text_skill_5018_effectDesc2_2	【銀月之箭】有30.77%機率造成暴擊傷害
text_skill_5019_effectName1_1	【鋒利】
text_skill_5019_effectDesc1_1	【平靜之刃】有37.5%機率造成暴擊傷害
text_skill_5019_effectName1_2	【平靜之力】
text_skill_5019_effectDesc1_2	【平靜之刃】效果提升50%
text_skill_5019_effectName2_1	【凈化秘法】
text_skill_5019_effectDesc2_1	額外燃燒目標英雄4.5%怒氣
text_skill_5019_effectName2_2	【末法精通】
text_skill_5019_effectDesc2_2	額外燃燒目標英雄8.4%怒氣
text_skill_5020_effectName1_1	【亡者轉生】
text_skill_5020_effectDesc1_1	額外回復目標已損失血量2%的生命值
text_skill_5020_effectName1_2	【亡魂回歸】
text_skill_5020_effectDesc1_2	亡靈波治療效果提升50%
text_skill_5020_effectName2_1	【死亡剝奪】
text_skill_5020_effectDesc2_1	每次攻擊額外附加目標當前血量0.6%的傷害
text_skill_5020_effectName2_2	【厄運降臨】
text_skill_5020_effectDesc2_2	沼澤內單位防禦額外降低8.84%
text_skill_5021_effectName1_1	【神芒碎甲】
text_skill_5021_effectDesc1_1	釋放技能後2秒內免疫一切普攻傷害
text_skill_5021_effectName1_2	【神芒之力】
text_skill_5021_effectDesc1_2	神芒轟殺有83.33%機率造成暴擊傷害
text_skill_5021_effectName2_1	【正義屏障】
text_skill_5021_effectDesc2_1	釋放技能後獲得可抵擋1次技能傷害的護盾
text_skill_5021_effectName2_2	【正義力量】
text_skill_5021_effectDesc2_2	正義化身持續過程中傷害減免提升47.52%
text_skill_5022_effectName1_1	【炙熱攻擊】
text_skill_5022_effectDesc1_1	熔岩精靈攻擊無視目標30%防禦
text_skill_5022_effectName1_2	【熔岩增幅】
text_skill_5022_effectDesc1_2	召喚熔岩精靈數量提升至3個
text_skill_5022_effectName2_1	【魔焰侵蝕】
text_skill_5022_effectDesc2_1	地獄火炙烤周圍敵人，使敵人防禦降低7.14%
text_skill_5022_effectName2_2	【地獄力量】
text_skill_5022_effectDesc2_2	地獄火暴擊機率提升25%
text_skill_5023_effectName1_1	【鷲之眼】
text_skill_5023_effectDesc1_1	英勇沖撞有15%機率造成暴擊傷害
text_skill_5023_effectName1_2	【獅之盾】
text_skill_5023_effectDesc1_2	技能釋放過程中免疫一切傷害
text_skill_5023_effectName2_1	【正義夥伴】
text_skill_5023_effectDesc2_1	同伴的攻擊無視目標21.55%防禦
text_skill_5023_effectName2_2	【齊心協力】
text_skill_5023_effectDesc2_2	同伴有20%機率打出暴擊傷害
text_skill_5024_effectName1_1	【百步穿楊】
text_skill_5024_effectDesc1_1	無視目標35.29%防禦
text_skill_5024_effectName1_2	【勢大力沉】
text_skill_5024_effectDesc1_2	蓄力箭有58.82%機率造成暴擊傷害
text_skill_5024_effectName2_1	【萬箭穿心】
text_skill_5024_effectDesc2_1	疾風驟雨有10.77%機率造成暴擊傷害
text_skill_5024_effectName2_2	【疾風射擊】
text_skill_5024_effectDesc2_2	無視目標40%防禦
text_skill_5025_effectName1_1	【潮汐幹擾】
text_skill_5025_effectDesc1_1	每次攻擊將削減目標4%怒氣值
text_skill_5025_effectName1_2	【潮汐吞噬】
text_skill_5025_effectDesc1_2	額外附加目標當前血量10%的傷害
text_skill_5025_effectName2_1	【潮汐之力】
text_skill_5025_effectDesc2_1	無視目標21.55%防禦
text_skill_5025_effectName2_2	【海神庇護】
text_skill_5025_effectDesc2_2	技能釋放過程中免疫一切傷害
text_skill_5026_effectName1_1	【能量補充】
text_skill_5026_effectDesc1_1	額外回復目標英雄1.5%怒氣
text_skill_5026_effectName1_2	【深海之力】
text_skill_5026_effectDesc1_2	攻擊提升持續時間提升至8s
text_skill_5026_effectName2_1	【美妙歌聲】
text_skill_5026_effectDesc2_1	技能持續時間內額外回復己方單位5%血量
text_skill_5026_effectName2_2	【靈魂凈化】
text_skill_5026_effectDesc2_2	技能持續時間內額外回復己方英雄6%怒氣
text_skill_5027_effectName1_1	【生命汲取】
text_skill_5027_effectDesc1_1	對目標造成傷害的10.04%將轉化為死亡大帝的生命值
text_skill_5027_effectName1_2	【蝠群爆發】
text_skill_5027_effectDesc1_2	蝠群撕咬目標提升至3個
text_skill_5027_effectName2_1	【斷頭之鐮】
text_skill_5027_effectDesc2_1	額外附加目標已損失血量20%的傷害
text_skill_5027_effectName2_2	【貪婪吮吸】
text_skill_5027_effectDesc2_2	對目標造成傷害的28.57%將轉化為死亡大帝的生命值
text_skill_5028_effectName1_1	【龍威】
text_skill_5028_effectDesc1_1	被命中目標暈眩0.46秒
text_skill_5028_effectName1_2	【龍怒】
text_skill_5028_effectDesc1_2	神龍怒吼有50%機率造成暴擊傷害
text_skill_5028_effectName2_1	【神龍之力】
text_skill_5028_effectDesc2_1	無視目標21.55%防禦
text_skill_5028_effectName2_2	【龍之舞】
text_skill_5028_effectDesc2_2	彈跳次數提升至6次
text_skill_5029_effectName1_1	【強化】
text_skill_5029_effectDesc1_1	盾牌猛擊效果提升15%
