关键字	中文
STR_TERRITORIAL_WAL_DESC_5	规则说明
STR_TERRITORIAL_WAL_DESC_6	建筑简介
STR_TERRITORIAL_WAL_DESC_7	军团BOSS信息
STR_TERRITORIAL_WAL_DESC_8	刷新时间：
STR_TERRITORIAL_WAL_DESC_9	排名奖励
STR_TERRITORIAL_WAL_DESC_10	boss伤害排名奖励：
STR_TERRITORIAL_WAL_DESC_11	每日%s通过邮件发放
STR_TERRITORIAL_WAL_DESC_12	没人挑战过这个Boss
STR_TERRITORIAL_WAL_DESC_13	伤害积分
STR_TERRITORIAL_WAL_DESC_14	积分最高军团全员可获得归属奖励：
STR_TERRITORIAL_WAL_DESC_15	已占领
STR_TERRITORIAL_WAL_DESC_16	已掠夺
STR_TERRITORIAL_WAL_DESC_17	注意：每周玩法重置时将失去所有的傀儡！
STR_TERRITORIAL_WAL_DESC_18	注意：每周玩法重置时您将失去未开启的秘匣！
STR_TERRITORIAL_WAL_DESC_19	永久免费
STR_TERRITORIAL_WAL_DESC_20	本次免费
STR_TERRITORIAL_WAL_DESC_21	您即将
STR_TERRITORIAL_WAL_DESC_22	消耗
STR_TERRITORIAL_WAL_DESC_23	传送回
STR_TERRITORIAL_WAL_DESC_24	受到敌人干扰，无法传送
STR_TERRITORIAL_WAL_DESC_25	这个怪物过于强大，%d级后才能挑战
STR_TERRITORIAL_WAL_DESC_26	个石碑
STR_TERRITORIAL_WAL_DESC_27	传闻中传送门开启后可前往其他军团掠夺宝藏！
STR_TERRITORIAL_WAL_DESC_28	不知何时搭建与领地门口的传送门，看似平静却能感受到其中散发的丝丝寒意。
STR_TERRITORIAL_WAL_DESC_29	敌方军团入侵我方领地的唯一入口！
STR_TERRITORIAL_WAL_DESC_30	正在搜寻可入侵的敌方军团领地...
STR_TERRITORIAL_WAL_DESC_31	需加入军团
STR_TERRITORIAL_WAL_DESC_32	抢宝！抢人！抢BOSS！
STR_TERRITORIAL_WAL_DESC_33	需要%d军团
STR_TERRITORIAL_WAL_DESC_34	入侵
STR_KING_LV_LIMIT	领主等级达到
WORD_LEVEL	级
EQUIP_IMPROVE_STR_1	请做好准备：
EQUIP_IMPROVE_STR_2	目标装备
EQUIP_IMPROVE_STR_3	强化图纸
EQUIP_IMPROVE_STR_4	强化材料
EQUIP_IMPROVE_STR_5	强化结果预估
EQUIP_IMPROVE_STR_6	未选择要强化的装备
EQUIP_IMPROVE_STR_7	该装备已强化至最高级
EQUIP_IMPROVE_STR_8	强化
EQUIP_IMPROVE_STR_9	强化完成
EQUIP_IMPROVE_STR_10	图纸
EQUIP_IMPROVE_STR_11	材料
EQUIP_IMPROVE_STR_12	成功来之不易,且行且珍惜~
EQUIP_IMPROVE_CODE_401	该装备无法强化
EQUIP_IMPROVE_CODE_402	强化材料不足
LIMINT_NUM_INFO	单次使用上限：
REMAIN_GET_MONEY_TIMES	剩余次数：
CONGRATULATE_GET_ALL_MONEY	恭喜你已完成所有招财送元宝
CONGRATULATE_GET_ALL_MONEY2	vip达到%d级可获得%d次招财次数
CONGRATULATE_GET_ALL_MONEY3	稳赚不赔
CONGRATULATE_GET_ALL_MONEY4	提升vip等级获取更多招财次数!
CONGRATULATE_GET_ALL_MONEY5	本次最低可获得:
CONGRATULATE_GET_ALL_MONEY6	钻石送不停!
CURR_ACTIVITY_ALEADY_OVER	当前活动已结束
RANKING_NO_INLIST	未上榜
NO_RANK_INFO	暂无玩家登榜
NO_LEGION_INFO	暂无军团登榜
NO_TEAM_INFO	暂无战队登榜
NO_FREE_LEGION_MEMBER	暂无空闲军团成员
E_STR_PVP_WAR_DESC1	%d区
E_STR_PVP_WAR_DESC2	王者之战数据异常
E_STR_PVP_WAR_DESC3	名
E_STR_PVP_WAR_DESC4	名之后
E_STR_PVP_WAR_DESC5	每周%s%s点开始晋级赛
E_STR_PVP_WAR_DESC6	很遗憾你止步于%d进%d，请下届继续努力
E_STR_PVP_WAR_DESC7	您正在比赛中，加油哦
E_STR_PVP_WAR_DESC8	很遗憾你没有进入决赛，请下届继续努力
E_STR_PVP_WAR_DESC9	战斗尚未开始
E_STR_PVP_WAR_DESC10	恭喜你荣获冠军，成为三国武圣！
E_STR_PVP_WAR_DESC11	决赛期间无法查看战斗记录
E_STR_PVP_WAR_DESC12	本服参赛人数已满，未获得参赛资格
E_STR_PVP_WAR_DESC13	未获得参战资格，无法查看
E_STR_PVP_WAR_DESC14	报名人数不足32人，决赛无法开启
E_STR_PVP_WAR_DESC15	距离我的下一场比赛开始还有
E_STR_PVP_WAR_DESC16	距离下一场战斗开始还有
E_STR_PVP_WAR_DESC17	比赛即将开始，请做好准备！
E_STR_PVP_WAR_DESC18	群雄争夺战即将开始，请做好准备！
E_STR_PVP_WAR_DESC19	第%d场
E_STR_PVP_WAR_DESC20	决赛
E_STR_PVP_WAR_DESC21	非决赛期间不能查看人物信息
E_STR_PVP_WAR_DESC22	本轮晋级赛未开启，周一开启新一轮积分赛
E_STR_PVP_WAR_DESC23	此战斗并未生成战报
E_STR_PVP_WAR_DESC24	成功
E_STR_PVP_WAR_DESC25	，获得荣誉令牌
E_STR_PVP_WAR_DESC26	失败
E_STR_PVP_WAR_DESC27	，未能获得奖励
E_STR_PVP_WAR_DESC28	排兵布阵
E_STR_PVP_WAR_DESC29	准备战斗
E_STR_PVP_WAR_DESC30	虚位以待
E_STR_PVP_NO_FREE_COUNT	今日免费次数已用完，是否花费%d钻石继续挑战？
E_STR_PVP_WAR_TIME_DESC1	距离我下一场比赛开始还有
E_STR_PVP_WAR_TIME_DESC2	距离当前阶段结束还有
E_STR_PVP_WAR_WU	无
E_STR_PVP_WAR_AWARDS_DESC1	每日奖励
E_STR_PVP_WAR_AWARDS_DESC2	排名奖励
E_STR_PVP_WAR_AWARDS_DESC3	4强竞猜
E_STR_PVP_WAR_AWARDS_DESC4	群雄竞猜
E_STR_PVP_WAR_MATCH_DESC	今日免费次数已用完，是否花费%d钻石继续更换对手？
E_STR_PVP_WAR_BATTLE_DESC	今日免费次数已用完，是否花费%d钻石继续挑战？
E_STR_TOKEN	荣誉令牌
E_STR_PVP_OPEN_LEVEL	王者之战40级开放
E_STR_PVP_WAR_BATTLE_TIMES	今天剩余免费挑战次数：%d
E_STR_PVP_WAR_MATCH_TIMES	今天剩余免费匹配次数：%d
E_STR_PVP_WAR_CANNOT_FIGHT	当前尚未匹配对手，无法战斗
E_STR_PVP_KNOCKOUT_DESC1	每个小组只能支持一人，是否支持此玩家？
E_STR_PVP_SUPPORT_SUCCESS	支持成功
E_STR_PVP_REVENGE_INFO	复仇只能进攻一次，且会消耗一次免费挑战次数。是否现在发起复仇进攻
E_STR_PVP_NOT_OPEN	本服王者之战暂未开放或已经结束，敬请期待下一届
E_STR_PVP_NOT_OPEN_1	本服王者之战正在进行中
E_STR_PVP_NOT_OPEN_2	本服王者之战因人数不足未开放
LEGION_WAR_DESC1	参战：
LEGION_WAR_DESC2	胜利：
LEGION_WAR_DESC3	前往备战
LEGION_WAR_DESC4	匹配中...
LEGION_WAR_DESC5	距开战剩余时间：
LEGION_WAR_DESC6	胜率
LEGION_WAR_DESC7	距战斗结束剩余时间：
LEGION_WAR_DESC8	下一段位奖励：
LEGION_WAR_DESC9	战 斗 记 录
LEGION_WAR_DESC10	我的贡献
LEGION_WAR_DESC11	修筑次数
LEGION_WAR_DESC12	进入城池可进行城池修筑！
LEGION_WAR_DESC13	修 筑
LEGION_WAR_DESC14	城 池 修 筑
LEGION_WAR_DESC15	个人贡献
LEGION_WAR_DESC16	修筑等级
LEGION_WAR_DESC17	修筑进度
LEGION_WAR_DESC18	普 通 修 筑
LEGION_WAR_DESC19	高 级 修 筑
LEGION_WAR_DESC20	以上
LEGION_WAR_DESC21	城池等级:
LEGION_WAR_DESC22	守军
LEGION_WAR_DESC23	攻陷奖励:
LEGION_WAR_DESC24	您参与了修筑！
LEGION_WAR_DESC25	暗
LEGION_WAR_DESC26	明
LEGION_WAR_DESC27	每个玩家可以被增派2次，但不能增派在同一级别城池。
LEGION_WAR_DESC28	增 派 守 军
LEGION_WAR_DESC29	撤销驻守成功！
LEGION_WAR_DESC30	撤销驻守失败！
LEGION_WAR_DESC31	是否将%s撤离该驻防位
LEGION_WAR_DESC32	驻守成功！
LEGION_WAR_DESC33	驻守失败！军团战准备阶段开启之后加入的团员不能参与驻守！
LEGION_WAR_DESC34	只能在准备阶段修筑！
LEGION_WAR_DESC35	只能在准备阶段调整防守！
LEGION_WAR_DESC36	只有军团长，副军团长可以布防！
LEGION_WAR_DESC37	战场已刷新！
LEGION_WAR_DESC38	在军团战参战达到指定挑战次数就可以领取对应奖励
LEGION_WAR_DESC39	团战奖励
LEGION_WAR_DESC40	参战奖励
LEGION_WAR_DESC41	分以上
LEGION_WAR_DESC42	无限制
LEGION_WAR_DESC43	军团限购
LEGION_WAR_DESC44	购买权限
LEGION_WAR_DESC45	消耗贡献
LEGION_WAR_DESC46	您要买的卡已被军团其他成员购买！请刷新战场信息！
LEGION_WAR_DESC47	权限不足不能购买！
LEGION_WAR_DESC48	已经没有购买次数了！
LEGION_WAR_DESC49	贡献不足！修筑可以获得贡献！
LEGION_WAR_DESC50	个人限购
LEGION_WAR_DESC51	还需%s次
LEGION_WAR_DESC52	攻击次数不足！
LEGION_WAR_DESC53	攻击了
LEGION_WAR_DESC54	战斗胜利
LEGION_WAR_DESC55	战斗失败
LEGION_WAR_DESC56	您还有%d张%s，是否对该隐藏单位使用?
LEGION_WAR_DESC57	你有一张强袭卡，是否对该城池使用该卡?
LEGION_WAR_DESC58	攻击次数增加！
LEGION_WAR_DESC59	查 看 战 场
LEGION_WAR_DESC60	历 史 战 绩
LEGION_WAR_DESC61	军团战胜利奖励是失败的
LEGION_WAR_DESC62	倍
LEGION_WAR_DESC63	段 位 总 览
LEGION_WAR_DESC64	军团总数:
LEGION_WAR_DESC65	本服军团:
LEGION_WAR_DESC66	修筑效果：
LEGION_WAR_DESC67	军团战勋
LEGION_WAR_DESC68	准备阶段不能查看敌军信息！
LEGION_WAR_DESC69	只有战斗阶段才可以攻击敌方！
LEGION_WAR_DESC70	该城池目前还不可攻击！
LEGION_WAR_DESC71	目前为第一届军团争霸赛，暂无历史排名！
LEGION_WAR_DESC72	只有战斗阶段可购买道具卡！
LEGION_WAR_DESC73	新加入成员不能参加本次军团战！
LEGION_WAR_DESC74	商品详情
LEGION_WAR_DESC75	商品列表
LEGION_WAR_DESC76	探查卡数量不足！
LEGION_WAR_DESC77	强袭卡数量不足！
LEGION_WAR_DESC78	隐蔽中...
LEGION_WAR_DESC79	已暴露...
LEGION_WAR_DESC80	已击破...
LEGION_WAR_DESC81	匹配不到敌人！
LEGION_WAR_DESC82	胜率：
LEGION_WAR_DESC83	本轮积分：
LEGION_WAR_DESC84	直接挑战
LEGION_WAR_DESC85	距下届军团战剩余时间：
LEGION_WAR_DESC86	已使用：
LEGION_WAR_DESC87	魔法商店
LEGION_WAR_DESC88	驻守
SHIPPER_REMAINDER	剩余：
FREE_TIMES_DESC	次
LEGION_WAR_SERVER_ERROR1	军团战数据错误请重试！
LEGION_WAR_SERVER_ERROR2	军团战服务器不在合适阶段！
LEGION_WAR_SERVER_ERROR3	军团战第一轮数据尚未准备好！
LEGION_WAR_SERVER_ERROR4	该城池已修筑至顶级！请刷新战场信息
LEGION_WAR_SERVER_ERROR5	该玩家正在被攻击
LEGION_WAR_SERVER_ERROR6	该玩家已死亡
STR_BATTLE_ERROR	战斗异常，请重试
LEGION_WAR_BTN_DESC_1	奖励规则
LEGION_WAR_BTN_DESC_2	历史战绩
LEGION_WAR_BTN_DESC_3	排行榜
LEGION_WAR_BTN_DESC_4	规则
LEGION_WAR_DESC_4	匹配对手...
LEGION_WAR_DESC_5	完成速度:
LEGION_DUTY_DEC_1	%s在篝火活动中，通过加火触发了天降红包大奖励
LEGION_DUTY_DEC_2	%s带领军团首次击杀LV.%d级军团BOSS，荣获首杀的奖励与荣耀
LEGION_DUTY_DEC_3	在本轮军团BOSS活动中%s以%s伤害荣获MVP
MAIL_STR_1	荒地
STR_LOGIN_DAY_COUNT	累计登录
LOGIN_GIFT_DESC_STR	累计登录天数可获取豪华奖励!
STR_AVRECRUIT	在酒馆进行
STR_AVRECRUIT_ORDINARY	次平凡的招募
AVRECRUIT_ORDINARY_DESC	完成平凡的招募,获取豪华奖励!
STR_AVRECRUIT_SENIOR	次奢华的招募
AVRECRUIT_SENIOR_DESC	完成奢华的招募,获取豪华奖励!
STR_DOUBLE_DESC	村庄地块奖励双倍!
UNDER_LEVEL_OPEN	未达到开放等级
CAVE_GET_DICE	恭喜获得骰子1颗
STRENGHTH_TITLE	恭喜进阶
ACTIVITY_WEEKCARD_1	大本营魔法阵产量
ACTIVITY_WEEKCARD_2	购买后立刻获得
ACTIVITY_WEEKCARD_3	连续%d天每天获得：
ACTIVITY_WEEKCARD_4	累计获得
ACTIVITY_WEEKCARD_5	购买赠送：
ACTIVITY_WEEKCARD_6	(可重复购买)
ACTIVITY_WEEKCARD_7	剩余天数：%d天
ACTIVITY_WEEKCARD_8	尚未开通
ACTIVITY_MONTHCARD_1	购买后立刻获得
ACTIVITY_MONTHCARD_2	，VIP4可领取额外奖励
ACTIVITY_GROWFUND_1	花费
ACTIVITY_GROWFUND_2	购买基金立即获得
ACTIVITY_GROWFUND_3	最高可额外获得
ACTIVITY_GROWFUND_4	vip等级不足
ACTIVITY_GROWFUND_5	成长基金
ACTIVITY_GROWFUND_6	全民奖励
ACTIVITY_GROWFUND_7	全服购买人数达到
ACTIVITY_GROWFUND_8	人
ACTIVITY_GROWFUND_9	限
ACTIVITY_GROWFUND_10	购买成长基金后即可领取
ACTIVITY_GROWFUND_11	购买提示
ACTIVITY_GROWFUND_12	是否购买成长基金
BOSS_INFO_TITLE_TX	敌 方 英 雄
STR_SPECIAL_ATT_TITLE	特殊加成:
STR_SPECIAL_ATT_DESC1	对全体上阵单位生效
STR_SPECIAL_ATT_DESC2	获得后即可激活
PEOPLE_KING_CHANGE_BTN	查看属性
PEOPLE_KING_UNLOCK_DESC	%s级开启%s进阶
ACTIVITY_TAVERN_RECRUIT_1	每次奢华招募额外赠送：
ACTIVITY_TAVERN_RECRUIT_2	再进行
ACTIVITY_TAVERN_RECRUIT_3	次奢华招募可兑换
ACTIVITY_TAVERN_RECRUIT_4	名远古英雄！
ACTIVITY_TAVERN_RECRUIT_5	恭喜您已获得所有派对福利！
ACTIVITY_TAVERN_RECRUIT_6	前往酒馆
ACTIVITY_TAVERN_RECRUIT_7	立即兑换
ACTIVITY_TAVERN_RECRUIT_8	剩余兑换次数：
ACTIVITY_COST_1	活动期间达到指定钻石消耗可获得豪华奖励！
ACTIVITY_COST_2	活动期间累计消耗
ACTIVITY_HUAMN_ARMS_1	活动期间圣武达到指定等级，可获得限时圣武进阶石。限时进阶石请及时使用，以免造成损失。
ACTIVITY_HUAMN_ARMS_2	活动期间圣武达到 %d 阶
ACTIVITY_HUAMN_WING_1	活动期间圣翼达到指定等级，可获得限时圣翼进阶石。限时进阶石请及时使用，以免造成损失。
ACTIVITY_HUAMN_WING_2	活动期间圣翼达到 %d 阶
ACTIVITY_HUAMN_MOUNT_1	活动期间圣骑达到指定等级，可获得限时圣骑进阶石。限时进阶石请及时使用，以免造成损失。
ACTIVITY_HUAMN_MOUNT_2	活动期间圣骑达到 %d 阶
ACTIVITY_GIFT_BAG_STR1	奖励内容
ACTIVITY_GIFT_BAG_STR2	点击查看详细
ACTIVITY_GIFT_BAG_STR3	购买礼包即可获得
ACTIVITY_GIFT_BAG_TIME_STR1	%s天%s时
ACTIVITY_GIFT_BAG_TIME_STR2	%s时%s分
ACTIVITY_GIFT_BAG_TIME_STR3	%s分%s秒
ACTIVITY_GIFT_BAG_BTN_STR1	每日
ACTIVITY_GIFT_BAG_BTN_STR2	每周
ACTIVITY_GIFT_BAG_BTN_STR3	每月
ACTIVITY_GIFT_BAG_BTN_STR4	限时
ACTIVITY_GIFT_BAG_BTN_STR5	限购
ACTIVITY_GIFT_BAG_BTN_STR6	特卖
ACTIVITY_GIFT_BAG_CODE_STR101	未达成购买条件
ACTIVITY_GIFT_BAG_CODE_STR102	已达到购买上限
ACTIVITY_GIFT_BAG_CODE_STR103	购买材料不足
ACTIVITY_LIMIT_EXCHANGE_1	活动期间使用游戏道具换取所需资源，超低折扣，过时不候
ACTIVITY_LIMIT_EXCHANGE_2	兑换
ACTIVITY_LIMIT_EXCHANGE_3	折
ACTIVITY_LIMIT_EXCHANGE_4	剩余：
ACTIVITY_LIMIT_EXCHANGE_5	道具不足无法兑换
DRAGON_GEM_TIPS_DESC1	龙晶按百分比提升巨龙属性。
DRAGON_GEM_TIPS_DESC2	可用于：龙晶合成、龙晶转换、龙晶镶嵌
DRAGON_GEM_TIPS_DESC3	可用于：龙晶合成、龙晶镶嵌
DRAGON_GEM_TIPS_DESC4	镶嵌龙晶石可提升巨龙等级
DRAGON_GEM_TIPS_DESC5	龙晶石
ACTIVITY_GIFT_BAG_STR4	已售罄
LEGION_WAR_AWARD_STR1	每轮军团战结束后根据段位可获得的奖励。
LEGION_WAR_AWARD_STR2	段位
LEGION_WAR_AWARD_STR3	基础奖励
LEGION_WAR_AWARD_STR4	胜利奖励
COMMON_STR_NOT_OPEN_QQ_LOGIN	暂未开放QQ登录
TOWER_STR_CAN_NOT_RESET	无法重置
TOWER_STR_CAN_NO_COUNT	今日已无重置次数
THIRD_PAY_DESC_1	选择支付方式
THIRD_PAY_DESC_2	微信支付
THIRD_PAY_DESC_3	支付宝支付
PEOPLE_KING_CHANGELOOK_VALUE_NAME1	圣武全属性
PEOPLE_KING_CHANGELOOK_VALUE_NAME2	圣翼全属性
PEOPLE_KING_CHANGELOOK_VALUE_NAME3	圣骑全属性
LEGION_NOT_OPEN_STR	军团功能尚未开启
TEAM_NOT_OPEN_STR	战队功能尚未开启
STR_WEAR_WITH_HEAD	手动穿戴
STR_AUTO_WEAR_EQUIP_DESC_1	自动穿戴完毕
ACTIVITY_GIFT_BAG_STR5	原价：%s%s
STR_NO_OPEN_PAY	充值未开放
LEGION_WAR_RANK	军团段位:
LEGION_WAR_CARD_BAG_STR1	准备阶段使用
LEGION_WAR_CARD_BAG_STR2	战斗阶段使用
LEGION_WAR_CARD_BAG_STR3	修筑界面使用
LEGION_WAR_CARD_BAG_STR4	挑战界面使用
LEGION_WAR_CARD_BAG_STR5	城池界面使用
LEGION_WAR_CARD_BAG_STR6	点击城池使用
LEGION_WAR_USE_CARD_STR1	使用魔法卡
LEGION_WAR_USE_CARD_STR2	点击选择可使用的魔法卡
LEGION_WAR_USE_CARD_STR3	点击空白位置继续
LEGION_WAR_DESC_6	魔法卡
LEGION_WAR_DESC_7	修筑状态:
LEGION_WAR_DESC_8	修筑速度:
LEGION_WAR_DESC_9	%s/小时
LEGION_WAR_DESC_10	闲置中
LEGION_WAR_DESC_11	修筑中
LEGION_WAR_DESC_12	我的状态:
LEGION_WAR_DESC_13	无人修筑
LEGION_WAR_DESC_14	城池驻防加成
LEGION_WAR_DESC_15	修筑可提升防守英雄属性
LEGION_WAR_DESC_16	暂无加成属性
LEGION_WAR_DESC_17	挑战确认
LEGION_WAR_DESC_18	选择可使用魔法卡
LEGION_WAR_DESC_19	暂无可使用魔法卡
LEGION_WAR_DESC_20	挑战时生效
LEGION_WAR_DESC_21	战报
LEGION_WAR_DESC_22	未知玩家
LEGION_WAR_DESC_23	第%s届军团战
LEGION_WAR_DESC_24	攻击次数:
LEGION_WAR_DESC_25	加入战斗
LEGION_WAR_CODE121	玩家正在此城池増筑
CHECK_INFO_1	英雄详情
BAG_PART_TIPS_1	觉醒属性：
BAG_PART_TIPS_2	部位觉醒属性：
BAG_PART_TIPS_3	觉醒情况：
BAG_PART_TIPS_4	宝石总属性：
BAG_PART_TIPS_5	宝石觉醒情况：
BAG_PART_TIPS_6	无镶嵌宝石
BAG_PART_TIPS_7	英雄部位可提升该部位穿戴装备的基础属性
BAG_PART_TIPS_8	英雄部位尚未开启
RECHARGE_FAILED	充值失败
PRAY_1	恢复1点
PRAY_2	我的愿望
PRAY_3	（明日登录打开该页面即可领取）
PRAY_4	加入愿望
PRAY_5	点击道具完成祈愿
PRAY_6	祈愿后明天登录即可获得祈愿道具
PRAY_7	该道具已加入愿望
PRAY_8	许愿次数不足
PRAY_9	活动已经结束
STR_UNLOCK_ALL_TALENT	已解锁全部天赋
TAVERN_BTN_TX6	置换
EXCHANGE_HERO_STR1	英雄置换
EXCHANGE_HERO_STR2	点击选择所需转换的英雄卡片
EXCHANGE_HERO_STR3	仅可置换已激活图鉴的英雄
EXCHANGE_HERO_STR4	拥有量:%s
EXCHANGE_HERO_STR5	一键置入
EXCHANGE_HERO_STR6	上阵中...
EXCHANGE_HERO_STR7	所需资源不足
EXCHANGE_HERO_STR8	已达最大数量
VIP_GIFT_STR1	达到指定vip等级可购买专属豪华礼包，每级礼包只可购买一次。
VIP_GIFT_STR2	VIP%s
VIP_GIFT_STR3	专属礼包
VIP_GIFT_STR4	限购1次
CANNOT_CHECK_INFO	神秘力量阻止了您的窥探
SOLDIER_AFTER_LVUP_1	恭喜解锁新部队
SOLDIER_AFTER_LVUP_2	恭喜提升部队数量
SOLDIER_AFTER_LVUP_3	恭喜解锁新部队技能
PHARAOH_INFO_1	解封倒计时
PHARAOH_INFO_2	时
PHARAOH_INFO_3	分
PHARAOH_INFO_4	秒
PHARAOH_INFO_5	解锁后即可获得该英雄
PHARAOH_INFO_6	英雄已解封
PHARAOH_INFO_7	解救条件
SOLDIER_STAGE_DESC	等阶
SOLDIER_NUM_DESC	部队数量：
STR_BATTLE_GUIDE1_TXT_1	吾名%s， 神龙助我！
STR_BATTLE_GUIDE1_TXT_2	无名之辈，献上你的女人和胯下之龙
STR_BATTLE_GUIDE1_TXT_3	神龙佑我~
STR_BATTLE_GUIDE1_TXT_4	勇士！我敬佩你的勇气！此乃我的徽章，能够在需要的时候帮到你，若能经受考验，我将在前方等着你~
STR_SWITCH_ACCOUNT	切换账号
ACTIVITY_COUNTDOWN	活动倒计时：
WORLD_WAR_STR_RANK_TX1	冠军
WORLD_WAR_STR_RANK_TX2	亚军
WORLD_WAR_STR_RANK_TX3	季军
WORLD_WAR_STR_1	当前排名:
WORLD_WAR_STR_2	当前积分:
WORLD_WAR_STR_3	战绩
WORLD_WAR_STR_4	挑战
WORLD_WAR_STR_5	积分奖励
WORLD_WAR_STR_6	王者奖励
WORLD_WAR_STR_7	排名
WORLD_WAR_STR_8	当前玩家排名
WORLD_WAR_STR_9	排名奖励
WORLD_WAR_STR_10	本段玩家最低积分:
WORLD_WAR_STR_11	积分赛结束后将根据玩家排名发放邮件奖励
WORLD_WAR_STR_12	王者赛结束后将根据玩家排名发放邮件奖励
WORLD_WAR_MAIN_1	本届王者之战已结束
WORLD_WAR_MAIN_2	积分赛
WORLD_WAR_MAIN_3	%d强赛
WORLD_WAR_MAIN_4	半决赛
WORLD_WAR_MAIN_5	决赛
WORLD_WAR_MAIN_6	开始倒计时：
WORLD_WAR_MAIN_7	结束倒计时：
WORLD_WAR_MAIN_8	准备阶段结束：
WORLD_WAR_MAIN_9	战斗阶段结束：
WORLD_WAR_MAIN_10	奖励
WORLD_WAR_MAIN_11	膜拜
WORLD_WAR_MAIN_12	获得赏赐：
WORLD_WAR_MAIN_13	每日仅可膜拜1次
WORLD_WAR_MAIN_14	积分赛暂未开始
WORLD_WAR_MAIN_15	准备阶段
WORLD_WAR_MAIN_16	战斗阶段
WORLD_WAR_MAIN_17	本届王者之战积分赛已结束
WORLD_WAR_DESC_1	挑战高积分玩家可获取更高的积分
WORLD_WAR_DESC_2	王者之战
WORLD_WAR_DESC_3	不弹出消耗确认
WORLD_WAR_DESC_4	今日免费挑战次数:
WORLD_WAR_DESC_5	战胜可得积分:
WORLD_WAR_DESC_6	支持
WORLD_WAR_DESC_7	选择你要支持的玩家：
WORLD_WAR_DESC_8	支持他
WORLD_WAR_DESC_9	参与支持奖励：
WORLD_WAR_DESC_10	战报回放
WORLD_WAR_DESC_11	场次
WORLD_WAR_DESC_12	淘汰
WORLD_WAR_DESC_13	胜利
WORLD_WAR_DESC_14	决赛回放
WORLD_WAR_DESC_15	%s点开始
WORLD_WAR_DESC_16	%d强赛
WORLD_WAR_DESC_17	组
WORLD_WAR_DESC_18	距离晋级赛开始还有：
WORLD_WAR_DESC_101	派兵布阵
WORLD_WAR_DESC_102	切换
WORLD_WAR_DESC_103	我的支持
WORLD_WAR_DESC_104	身价排行
WORLD_WAR_DESC_105	我的战绩
WORLD_WAR_DESC_106	我方
WORLD_WAR_DESC_107	敌方
HOOKBOSS_GO	哥布林逃走啦！
HOOKBOSS_FAILE	哥布林捕捉失败！
STR_CITY_BUILDING_NAME_1	竞技场
STR_CITY_BUILDING_NAME_2	勇者之塔
STR_CITY_BUILDING_NAME_3	祭坛
STR_CITY_BUILDING_NAME_4	邮箱
STR_CITY_BUILDING_NAME_5	商店
STR_CITY_BUILDING_NAME_6	酒馆
STR_CITY_BUILDING_NAME_7	战队
STR_CITY_BUILDING_NAME_8	地下世界
STR_CITY_BUILDING_NAME_9	军团
STR_CITY_BUILDING_NAME_10	荣誉殿堂
STR_CITY_BUILDING_NAME_11	点金雕像
EXCHANGE_HERO_STR9	未选中英雄
LEGION_PLACE	军团领地
TEAM_PLACE	战队领地
STR_BATTLE_FIGHT_VERIFY_FAILED	战斗校验失败
HAVE_POS	虚位以待
TRANSFER_WORLD_DESC	（传说这里有很多宝藏）
STR_KING	领主
EXCHANGE_HERO_STR10	置入英雄
LEGION_WAR_DESC_26	成功使用魔法卡
LEGION_WAR_DESC_27	你的军团未获得参战资格
LEGION_WAR_DESC_28	参战条件:
LEGION_WAR_DESC_29	①军团达到%s级
LEGION_WAR_DESC_30	②军团人数≥%s
LEGION_WAR_DESC_31	军团%s级开启
LEGION_WAR_DESC_32	暂无历史战绩哦!
LEGION_WAR_DESC_33	暂无玩家修筑!
LEGION_WAR_DESC_34	取消修筑
LEGION_WAR_DESC_35	您当前正在其他建筑进行修筑，是否立即前往该建筑进行修筑？
LEGION_WAR_DESC_36	城池修筑
LEGION_WAR_ERROR_CODE101	数据库出错
LEGION_WAR_ERROR_CODE102	服务器不在正确的阶段
LEGION_WAR_ERROR_CODE103	第一轮军团战尚未开始
LEGION_WAR_ERROR_CODE104	已修筑至最大等级
LEGION_WAR_ERROR_CODE105	无驻守次数
LEGION_WAR_ERROR_CODE106	该玩家正在当前城池驻防
LEGION_WAR_ERROR_CODE107	当前位置已有玩家
LEGION_WAR_ERROR_CODE108	玩家未在此驻防
LEGION_WAR_ERROR_CODE109	玩家不属于本军团
LEGION_WAR_ERROR_CODE110	敌方已经阵亡
LEGION_WAR_ERROR_CODE111	敌方正在被攻击
LEGION_WAR_ERROR_CODE112	战斗超时
LEGION_WAR_ERROR_CODE113	不是攻击者
LEGION_WAR_ERROR_CODE114	该城池不能攻击
LEGION_WAR_ERROR_CODE115	参数错误
LEGION_WAR_ERROR_CODE116	目标不是暗格
LEGION_WAR_ERROR_CODE117	目标城池已经可以攻击
LEGION_WAR_ERROR_CODE118	该城池尚未击破
LEGION_WAR_ERROR_CODE119	军团中没有这个玩家
LEGION_WAR_ERROR_CODE120	服务器间状态不一致
LEGION_WAR_ERROR_CODE121	玩家正在当前城池修筑
LEGION_WAR_ERROR_CODE122	玩家已领取个人贡献
LEGION_WAR_ERROR_CODE123	玩家没有正在修筑的城池
LEGION_WAR_ERROR_CODE124	使用数量已达上限
LEGION_WAR_ERROR_CODE125	找不到此卡
LEGION_WAR_ERROR_CODE126	卡牌数量不足
LEGION_WAR_ERROR_CODE127	新加入的成员不能使用卡牌
LEGION_WAR_ERROR_CODE128	此军团不存在
