Key	文本内容
text_skill_5008_effectDesc2_2	【光明箭雨】暴击几率提升25%
text_skill_5009_effectName1_1	【奥术之锋】
text_skill_5009_effectDesc1_1	【奥义突斩】效果提升15%
text_skill_5009_effectName1_2	【战斗意志】
text_skill_5009_effectDesc1_2	【奥义突斩】效果提升50%
text_skill_5009_effectName2_1	【烈焰炙烤】
text_skill_5009_effectDesc2_1	无视目标21.55%防御
text_skill_5009_effectName2_2	【熔岩之力】
text_skill_5009_effectDesc2_2	【烈焰冲击】有20%几率造成暴击伤害
text_skill_5010_effectName1_1	【箭术精通Ⅰ】
text_skill_5010_effectDesc1_1	【分裂箭】攻击无视目标15%防御
text_skill_5010_effectName1_2	【箭术精通Ⅱ】
text_skill_5010_effectDesc1_2	【分裂箭】可以同时攻击7个目标
text_skill_5010_effectName2_1	【黑暗之力Ⅰ】
text_skill_5010_effectDesc2_1	【黑暗之箭】效果提升10.77%
text_skill_5010_effectName2_2	【黑暗之力Ⅱ】
text_skill_5010_effectDesc2_2	【黑暗之箭】效果提升20%
text_skill_5011_effectName1_1	【毒雾蔓延】
text_skill_5011_effectDesc1_1	【瘟疫酸雾】效果提升15%
text_skill_5011_effectName1_2	【瘟疫爆发】
text_skill_5011_effectDesc1_2	【瘟疫酸雾】效果提升50%
text_skill_5011_effectName2_1	【致命】
text_skill_5011_effectDesc2_1	【夺命追击】效果提升10.77%
text_skill_5011_effectName2_2	【撕裂】
text_skill_5011_effectDesc2_2	每次攻击额外附加目标已损失血量18%的伤害
text_skill_5012_effectName1_1	【大厨天赋】
text_skill_5012_effectDesc1_1	【愤怒敲击】有30%几率造成暴击伤害
text_skill_5012_effectName1_2	【饕餮盛宴】
text_skill_5012_effectDesc1_2	【愤怒敲击】效果提升50%
text_skill_5012_effectName2_1	【厨具的力量】
text_skill_5012_effectDesc2_1	【黑锅庇护】效果提升10.77%
text_skill_5012_effectName2_2	【厨具的愤怒】
text_skill_5012_effectDesc2_2	【黑锅庇护】效果提升20%
text_skill_5013_effectName1_1	【毒蛇之牙】
text_skill_5013_effectDesc1_1	【蛇棒守卫】无视目标30%防御
text_skill_5013_effectName1_2	【进击蛇棒】
text_skill_5013_effectDesc1_2	【蛇棒守卫】50%几率造成暴击伤害
text_skill_5013_effectName2_1	【流沙之力】
text_skill_5013_effectDesc2_1	【混乱风暴】伤害提升15.39%
text_skill_5013_effectName2_2	【流沙瀑布】
text_skill_5013_effectDesc2_2	【混乱风暴】有20%几率造成暴击伤害
text_skill_5014_effectName1_1	【蛇形缠身】
text_skill_5014_effectDesc1_1	变蛇单位受到伤害提升24.98%
text_skill_5014_effectName1_2	【蛇之笛】
text_skill_5014_effectDesc1_2	【异变之术】效果提升50%
text_skill_5014_effectName2_1	【埃及秘术】
text_skill_5014_effectDesc2_1	【士气鼓舞】效果提升10.78%
text_skill_5014_effectName2_2	【上古之光】
text_skill_5014_effectDesc2_2	【士气鼓舞】效果提升20%
text_skill_5015_effectName1_1	【圣光庇护】
text_skill_5015_effectDesc1_1	额外回复目标已损失血量5%的生命值
text_skill_5015_effectName1_2	【信仰之力】
text_skill_5015_effectDesc1_2	【圣光】治疗效果提升50%
text_skill_5015_effectName2_1	【守护之力】
text_skill_5015_effectDesc2_1	【神圣守护】持续时间内受到技能伤害降低21.57%
text_skill_5015_effectName2_2	【神圣祝福】
text_skill_5015_effectDesc2_2	额外回复目标已损失血量6%的生命值
text_skill_5016_effectName1_1	【烈火焚身】
text_skill_5016_effectDesc1_1	【熔岩爆裂】对小兵造成1.2倍伤害
text_skill_5016_effectName1_2	【火焰地狱】
text_skill_5016_effectDesc1_2	【熔岩爆裂】有50%几率造成暴击伤害
text_skill_5016_effectName2_1	【奥术精研】
text_skill_5016_effectDesc2_1	聚能闪电有10.77%几率造成暴击伤害
text_skill_5016_effectName2_2	【秘法之力】
text_skill_5016_effectDesc2_2	无视目标40%防御
text_skill_5017_effectName1_1	【战士之怒】
text_skill_5017_effectDesc1_1	【疯狂刺击】对小兵造成1.2倍伤害
text_skill_5017_effectName1_2	【战士血统】
text_skill_5017_effectDesc1_2	【疯狂刺击】有95%几率造成暴击伤害
text_skill_5017_effectName2_1	【坚毅之盾】
text_skill_5017_effectDesc2_1	【巨盾守护】效果提升10.78%
text_skill_5017_effectName2_2	【终极守护】
text_skill_5017_effectDesc2_2	【巨盾守护】效果提升20%
text_skill_5018_effectName1_1	【射手天赋】
text_skill_5018_effectDesc1_1	射出箭矢伤害效果提升20%
text_skill_5018_effectName1_2	【百发百中】
text_skill_5018_effectDesc1_2	射出箭矢有35%几率造成暴击伤害
text_skill_5018_effectName2_1	【月之光】
text_skill_5018_effectDesc2_1	【银月之箭】无视目标33.15%防御
text_skill_5018_effectName2_2	【月之华】
text_skill_5018_effectDesc2_2	【银月之箭】有30.77%几率造成暴击伤害
text_skill_5019_effectName1_1	【锋利】
text_skill_5019_effectDesc1_1	【平静之刃】有37.5%几率造成暴击伤害
text_skill_5019_effectName1_2	【平静之力】
text_skill_5019_effectDesc1_2	【平静之刃】效果提升50%
text_skill_5019_effectName2_1	【净化秘法】
text_skill_5019_effectDesc2_1	额外燃烧目标英雄4.5%怒气
text_skill_5019_effectName2_2	【末法精通】
text_skill_5019_effectDesc2_2	额外燃烧目标英雄8.4%怒气
text_skill_5020_effectName1_1	【亡者转生】
text_skill_5020_effectDesc1_1	额外回复目标已损失血量2%的生命值
text_skill_5020_effectName1_2	【亡魂回归】
text_skill_5020_effectDesc1_2	亡灵波治疗效果提升50%
text_skill_5020_effectName2_1	【死亡剥夺】
text_skill_5020_effectDesc2_1	每次攻击额外附加目标当前血量0.6%的伤害
text_skill_5020_effectName2_2	【厄运降临】
text_skill_5020_effectDesc2_2	沼泽内单位防御额外降低8.84%
text_skill_5021_effectName1_1	【神芒碎甲】
text_skill_5021_effectDesc1_1	释放技能后2秒内免疫一切普攻伤害
text_skill_5021_effectName1_2	【神芒之力】
text_skill_5021_effectDesc1_2	神芒轰杀有83.33%几率造成暴击伤害
text_skill_5021_effectName2_1	【正义屏障】
text_skill_5021_effectDesc2_1	释放技能后获得可抵挡1次技能伤害的护盾
text_skill_5021_effectName2_2	【正义力量】
text_skill_5021_effectDesc2_2	正义化身持续过程中伤害减免提升47.52%
text_skill_5022_effectName1_1	【炙热攻击】
text_skill_5022_effectDesc1_1	熔岩精灵攻击无视目标30%防御
text_skill_5022_effectName1_2	【熔岩增幅】
text_skill_5022_effectDesc1_2	召唤熔岩精灵数量提升至3个
text_skill_5022_effectName2_1	【魔焰侵蚀】
text_skill_5022_effectDesc2_1	地狱火炙烤周围敌人，使敌人防御降低7.14%
text_skill_5022_effectName2_2	【地狱力量】
text_skill_5022_effectDesc2_2	地狱火暴击几率提升25%
text_skill_5023_effectName1_1	【鹫之眼】
text_skill_5023_effectDesc1_1	英勇冲撞有15%几率造成暴击伤害
text_skill_5023_effectName1_2	【狮之盾】
text_skill_5023_effectDesc1_2	技能释放过程中免疫一切伤害
text_skill_5023_effectName2_1	【正义伙伴】
text_skill_5023_effectDesc2_1	同伴的攻击无视目标21.55%防御
text_skill_5023_effectName2_2	【齐心协力】
text_skill_5023_effectDesc2_2	同伴有20%几率打出暴击伤害
text_skill_5024_effectName1_1	【百步穿杨】
text_skill_5024_effectDesc1_1	无视目标35.29%防御
text_skill_5024_effectName1_2	【势大力沉】
text_skill_5024_effectDesc1_2	蓄力箭有58.82%几率造成暴击伤害
text_skill_5024_effectName2_1	【万箭穿心】
text_skill_5024_effectDesc2_1	疾风骤雨有10.77%几率造成暴击伤害
text_skill_5024_effectName2_2	【疾风射击】
text_skill_5024_effectDesc2_2	无视目标40%防御
text_skill_5025_effectName1_1	【潮汐干扰】
text_skill_5025_effectDesc1_1	每次攻击将削减目标4%怒气值
text_skill_5025_effectName1_2	【潮汐吞噬】
text_skill_5025_effectDesc1_2	额外附加目标当前血量10%的伤害
text_skill_5025_effectName2_1	【潮汐之力】
text_skill_5025_effectDesc2_1	无视目标21.55%防御
text_skill_5025_effectName2_2	【海神庇护】
text_skill_5025_effectDesc2_2	技能释放过程中免疫一切伤害
text_skill_5026_effectName1_1	【能量补充】
text_skill_5026_effectDesc1_1	额外回复目标英雄1.5%怒气
text_skill_5026_effectName1_2	【深海之力】
text_skill_5026_effectDesc1_2	攻击提升持续时间提升至8s
text_skill_5026_effectName2_1	【美妙歌声】
text_skill_5026_effectDesc2_1	技能持续时间内额外回复己方单位5%血量
text_skill_5026_effectName2_2	【灵魂净化】
text_skill_5026_effectDesc2_2	技能持续时间内额外回复己方英雄6%怒气
text_skill_5027_effectName1_1	【生命汲取】
text_skill_5027_effectDesc1_1	对目标造成伤害的10.04%将转化为死亡大帝的生命值
text_skill_5027_effectName1_2	【蝠群爆发】
text_skill_5027_effectDesc1_2	蝠群撕咬目标提升至3个
text_skill_5027_effectName2_1	【断头之镰】
text_skill_5027_effectDesc2_1	额外附加目标已损失血量20%的伤害
text_skill_5027_effectName2_2	【贪婪吮吸】
text_skill_5027_effectDesc2_2	对目标造成伤害的28.57%将转化为死亡大帝的生命值
text_skill_5028_effectName1_1	【龙威】
text_skill_5028_effectDesc1_1	被命中目标晕眩0.46秒
text_skill_5028_effectName1_2	【龙怒】
text_skill_5028_effectDesc1_2	神龙怒吼有50%几率造成暴击伤害
text_skill_5028_effectName2_1	【神龙之力】
text_skill_5028_effectDesc2_1	无视目标21.55%防御
text_skill_5028_effectName2_2	【龙之舞】
text_skill_5028_effectDesc2_2	弹跳次数提升至6次
text_skill_5029_effectName1_1	【强化】
text_skill_5029_effectDesc1_1	盾牌猛击效果提升15%
text_skill_5029_effectName1_2	【地龙力量】
text_skill_5029_effectDesc1_2	盾牌猛击效果提升50%
text_skill_5029_effectName2_1	【裂地】
text_skill_5029_effectDesc2_1	地龙突刺效果提升10.78%
text_skill_5029_effectName2_2	【大地主宰】
text_skill_5029_effectDesc2_2	地龙突刺将攻击敌方全体单位
text_skill_5030_effectName1_1	【狂暴能量】
text_skill_5030_effectDesc1_1	雷罚秘术有37.5%几率造成暴击伤害
text_skill_5030_effectName1_2	【极限操控】
text_skill_5030_effectDesc1_2	攻击目标提升至6个
text_skill_5030_effectName2_1	【压制】
text_skill_5030_effectDesc2_1	每次攻击额外附加目标当前血量1.27%的伤害
text_skill_5030_effectName2_2	【天罚秘术】
text_skill_5030_effectDesc2_2	灭世雷瀑有20%几率造成暴击伤害
text_skill_5031_effectName1_1	【粉碎】
text_skill_5031_effectDesc1_1	额外附加目标当前血量6%的伤害
text_skill_5031_effectName1_2	【穿透空间】
text_skill_5031_effectDesc1_2	无视目标100%防御
text_skill_5031_effectName2_1	【强攻】
text_skill_5031_effectDesc2_1	无视目标21.55%防御
text_skill_5031_effectName2_2	【爆裂】
text_skill_5031_effectDesc2_2	戮神冲锋有20%几率造成暴击伤害
text_skill_5032_effectName1_1	【血祭】
text_skill_5032_effectDesc1_1	额外燃烧目标英雄8.5%怒气
text_skill_5032_effectName1_2	【诅咒秘法】
text_skill_5032_effectDesc1_2	攻击部队数提升至3个
text_skill_5032_effectName2_1	【全面压制】
text_skill_5032_effectDesc2_1	对小兵造成1.2倍伤害
text_skill_5032_effectName2_2	【能量剥离】
text_skill_5032_effectDesc2_2	额外附加目标当前血量10%的伤害
text_skill_7001_effectName1_1	待配置
text_skill_7001_effectDesc1_1	待配置
text_skill_7001_effectName1_2	待配置
text_skill_7001_effectDesc1_2	待配置
text_skill_7001_effectName2_1	待配置
text_skill_7001_effectDesc2_1	待配置
text_skill_7001_effectName2_2	待配置
text_skill_7001_effectDesc2_2	待配置
text_skill_7002_effectName1_1	待配置
text_skill_7002_effectDesc1_1	待配置
text_skill_7002_effectName1_2	待配置
text_skill_7002_effectDesc1_2	待配置
text_skill_7002_effectName2_1	待配置
text_skill_7002_effectDesc2_1	待配置
text_skill_7002_effectName2_2	待配置
text_skill_7002_effectDesc2_2	待配置
text_skill_7003_effectName1_1	待配置
text_skill_7003_effectDesc1_1	待配置
text_skill_7003_effectName1_2	待配置
text_skill_7003_effectDesc1_2	待配置
text_skill_7003_effectName2_1	待配置
text_skill_7003_effectDesc2_1	待配置
text_skill_7003_effectName2_2	待配置
text_skill_7003_effectDesc2_2	待配置
text_skill_7004_effectName1_1	待配置
text_skill_7004_effectDesc1_1	待配置
text_skill_7004_effectName1_2	待配置
text_skill_7004_effectDesc1_2	待配置
text_skill_7004_effectName2_1	待配置
text_skill_7004_effectDesc2_1	待配置
text_skill_7004_effectName2_2	待配置
text_skill_7004_effectDesc2_2	待配置
text_warDefeat2_1	前往酒馆，招募更强英雄！
text_warDefeat2_2	前往祭坛，祈求大量资源！
text_warDefeat2_3	前往商店，购买珍贵道具！
text_warDefeat1_1	英雄升级，可大幅提升战力！
text_warDefeat1_2	英雄突破，可大幅提升战力！
text_warDefeat1_3	部队升级，可大幅提升战力！
text_warDefeat1_4	天命升级，可大幅提升战力！
text_warDefeat3_1	提升VIP等级，尊享专属特权！
text_attributeName_1	攻击
text_attributeName_2	护甲
text_attributeName_3	技防
text_attributeName_4	生命
text_attributeName_5	护甲穿透
text_attributeName_6	技防穿透
text_attributeName_7	暴击伤害
text_attributeName_8	暴击减伤
text_attributeName_9	移动速度
text_attributeName_10	攻击间隔
text_attributeName_11	伤害加成
text_attributeName_12	伤害减免
text_attributeName_13	技能暴击率
text_attributeName_14	负面抗性
text_attributeName_15	治疗加成
text_attributeName_16	掉落道具加成
text_attributeName_17	掉落金币加成
text_attributeName_18	初始怒气
text_attributeName_19	怒气回复速度
text_attributeName_20	命中几率
text_attributeName_21	闪避几率
text_attributeName_22	暴击几率
text_attributeName_23	抗暴几率
text_attributeName_24	移动速度
text_attributeName_25	攻击速度
text_attributeName_26	PvP伤害加成
text_attributeName_27	PvP伤害减免
text_attributeName_28	技能伤害加成
text_attributeName_29	技能伤害减免
text_dragon_badge_1	巨龙遗留下来的火龙徽章，传闻使用巨龙徽章可召唤巨龙的帮助。
text_dragon_badge_2	可对一横排的敌方单位造成大量伤害。
text_guideTaskName_1	装备强化
text_guideTaskName_5	英雄突破
text_guideTaskName_6	领主升级
text_guideTaskName_7	龙晶矿洞
text_guideTaskName_8	矿洞宝箱
text_guideTaskName_9	巨龙进阶
text_guideTaskName_12	日常任务
text_guideTaskName_13	竞技场成就
text_guideTaskName_14	秘境矿洞
text_guideTaskName_15	王城争霸
text_guideTaskName_16	部位觉醒
text_guideTaskName_18	英雄天命
text_guideTaskName_19	圣武
text_guideTaskName_20	战争学院
text_guideTaskName_22	村庄争夺
text_guideTaskName_24	装备精炼
text_guideTaskName_25	镶嵌宝石
text_guideTaskName_27	加入战队
text_guideTaskName_29	噩梦关卡
text_guideTaskDesc_1_1	装备强化
text_guideTaskDesc_5_1	英雄突破
text_guideTaskDesc_5_2	完成1次英雄突破
text_guideTaskDesc_6_1	领主提升至{1}级
text_guideTaskDesc_7_1	龙晶矿洞
text_guideTaskDesc_7_2	获取一次终极宝箱
text_guideTaskDesc_8_1	{1}条巨龙进阶至{2}级
text_guideTaskDesc_10_1	完成{1}个日常任务
text_guideTaskDesc_11_1	完成{1}个竞技场成就
text_guideTaskDesc_12_1	秘境矿洞
text_guideTaskDesc_13_1	王城争霸
text_guideTaskDesc_14_1	部位觉醒
text_guideTaskDesc_14_2	{1}个部位觉醒至{2}星
text_guideTaskDesc_15_1	英雄天命
text_guideTaskDesc_16_1	圣武
text_guideTaskDesc_17_1	战争学院
